Gene,Confidence,Positive,Negative,Agnostic,True Positive,False Positive,True Negative,False Negative,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YBL095W,0.242496,0,1,0,215,1204,3606,76,0.74906881,0.151515152,0.738831615,0.25031185,0.74968815
YPL036W,0.242496,0,1,0,215,1205,3605,76,0.74887277,0.151408451,0.738831615,0.250519751,0.749480249
YGR189C,0.242496,0,1,0,215,1206,3604,76,0.74867673,0.1513019,0.738831615,0.250727651,0.749272349
YKL092C,0.242496,0,1,0,215,1207,3603,76,0.74848069,0.151195499,0.738831615,0.250935551,0.749064449
YMR134W,0.242496,1,0,0,216,1207,3603,75,0.74867673,0.151791989,0.742268041,0.250935551,0.749064449
YCL025C,0.242496,0,1,0,216,1208,3602,75,0.74848069,0.151685393,0.742268041,0.251143451,0.748856549
YCR002C,0.242496,0,1,0,216,1209,3601,75,0.74828465,0.151578947,0.742268041,0.251351351,0.748648649
YER061C,0.242496,0,1,0,216,1210,3600,75,0.74808861,0.151472651,0.742268041,0.251559252,0.748440748
YPR032W,0.242496,0,1,0,216,1211,3599,75,0.74789257,0.151366503,0.742268041,0.251767152,0.748232848
YNL323W,0.241033,0,1,0,216,1212,3598,75,0.74769653,0.151260504,0.742268041,0.251975052,0.748024948
YIL134W,0.241033,0,1,0,216,1213,3597,75,0.74750049,0.151154654,0.742268041,0.252182952,0.747817048
YGL236C,0.241033,0,1,0,216,1214,3596,75,0.74730445,0.151048951,0.742268041,0.252390852,0.747609148
YMR071C,0.241033,0,1,0,216,1215,3595,75,0.74710841,0.150943396,0.742268041,0.252598753,0.747401247
YNL047C,0.241033,0,1,0,216,1216,3594,75,0.74691237,0.150837989,0.742268041,0.252806653,0.747193347
YMR253C,0.241033,0,0,1,216,1216,3594,75,0.74691237,0.150837989,0.742268041,0.252806653,0.747193347
YCL052C,0.241033,0,1,0,216,1217,3593,75,0.74671633,0.150732729,0.742268041,0.253014553,0.746985447
YHR001W,0.241033,0,1,0,216,1218,3592,75,0.74652029,0.150627615,0.742268041,0.253222453,0.746777547
YNL204C,0.241033,0,1,0,216,1219,3591,75,0.74632425,0.150522648,0.742268041,0.253430353,0.746569647
YIL088C,0.241033,0,1,0,216,1220,3590,75,0.74612821,0.150417827,0.742268041,0.253638254,0.746361746
YHR080C,0.241033,0,1,0,216,1221,3589,75,0.74593217,0.150313152,0.742268041,0.253846154,0.746153846
YHR033W,0.241033,0,1,0,216,1222,3588,75,0.74573613,0.150208623,0.742268041,0.254054054,0.745945946
YDR436W,0.241033,0,1,0,216,1223,3587,75,0.74554009,0.150104239,0.742268041,0.254261954,0.745738046
YER009W,0.241033,0,0,1,216,1223,3587,75,0.74554009,0.150104239,0.742268041,0.254261954,0.745738046
YGL196W,0.241033,0,1,0,216,1224,3586,75,0.74534405,0.15,0.742268041,0.254469854,0.745530146
YMR186W,0.240843,0,1,0,216,1225,3585,75,0.74514801,0.149895906,0.742268041,0.254677755,0.745322245
YCL044C,0.240843,0,1,0,216,1226,3584,75,0.74495197,0.149791956,0.742268041,0.254885655,0.745114345
YHR013C,0.240321,0,0,1,216,1226,3584,75,0.74495197,0.149791956,0.742268041,0.254885655,0.745114345
YCR089W,0.240321,0,1,0,216,1227,3583,75,0.74475593,0.14968815,0.742268041,0.255093555,0.744906445
YKL116C,0.240321,0,1,0,216,1228,3582,75,0.74455989,0.149584488,0.742268041,0.255301455,0.744698545
YML012W,0.240321,0,1,0,216,1229,3581,75,0.74436385,0.149480969,0.742268041,0.255509356,0.744490644
YMR138W,0.239847,0,1,0,216,1230,3580,75,0.74416781,0.149377593,0.742268041,0.255717256,0.744282744
YOR089C,0.238532,0,1,0,216,1231,3579,75,0.74397177,0.149274361,0.742268041,0.255925156,0.744074844
YLL026W,0.238532,0,1,0,216,1232,3578,75,0.74377573,0.149171271,0.742268041,0.256133056,0.743866944
YMR189W,0.238532,0,1,0,216,1233,3577,75,0.74357969,0.149068323,0.742268041,0.256340956,0.743659044
YML069W,0.238532,0,1,0,216,1234,3576,75,0.74338365,0.148965517,0.742268041,0.256548857,0.743451143
YOL057W,0.238532,0,1,0,216,1235,3575,75,0.74318761,0.148862853,0.742268041,0.256756757,0.743243243
YPL206C,0.238278,0,1,0,216,1236,3574,75,0.74299157,0.148760331,0.742268041,0.256964657,0.743035343
YKL050C,0.238278,0,0,1,216,1236,3574,75,0.74299157,0.148760331,0.742268041,0.256964657,0.743035343
YPR097W,0.238278,0,1,0,216,1237,3573,75,0.74279553,0.148657949,0.742268041,0.257172557,0.742827443
YJL107C,0.238278,0,1,0,216,1238,3572,75,0.74259949,0.148555708,0.742268041,0.257380457,0.742619543
YDL091C,0.238278,0,1,0,216,1239,3571,75,0.74240345,0.148453608,0.742268041,0.257588358,0.742411642
YKL064W,0.238278,0,1,0,216,1240,3570,75,0.74220741,0.148351648,0.742268041,0.257796258,0.742203742
YMR150C,0.238278,1,0,0,217,1240,3570,74,0.74240345,0.14893617,0.745704467,0.257796258,0.742203742
YMR313C,0.238278,0,1,0,217,1241,3569,74,0.74220741,0.148834019,0.745704467,0.258004158,0.741995842
YGL047W,0.238278,0,1,0,217,1242,3568,74,0.74201137,0.148732008,0.745704467,0.258212058,0.741787942
YDR489W,0.238278,0,1,0,217,1243,3567,74,0.74181533,0.148630137,0.745704467,0.258419958,0.741580042
YPL087W,0.238278,0,1,0,217,1244,3566,74,0.74161929,0.148528405,0.745704467,0.258627859,0.741372141
YLR008C,0.238278,1,0,0,218,1244,3566,73,0.74181533,0.149110807,0.749140893,0.258627859,0.741372141
YPL195W,0.237856,0,1,0,218,1245,3565,73,0.74161929,0.149008886,0.749140893,0.258835759,0.741164241
YPL176C,0.237856,0,1,0,218,1246,3564,73,0.74142325,0.148907104,0.749140893,0.259043659,0.740956341
YOR265W,0.235667,0,1,0,218,1247,3563,73,0.74122721,0.148805461,0.749140893,0.259251559,0.740748441
YJR085C,0.235553,0,1,0,218,1248,3562,73,0.74103117,0.148703956,0.749140893,0.259459459,0.740540541
YIR004W,0.235553,1,0,0,219,1248,3562,72,0.74122721,0.149284254,0.75257732,0.259459459,0.740540541
YGR125W,0.235553,0,1,0,219,1249,3561,72,0.74103117,0.149182561,0.75257732,0.25966736,0.74033264
YOR313C,0.235553,0,1,0,219,1250,3560,72,0.74083513,0.149081007,0.75257732,0.25987526,0.74012474
YPR166C,0.235553,0,1,0,219,1251,3559,72,0.74063909,0.148979592,0.75257732,0.26008316,0.73991684
YFL048C,0.235553,0,1,0,219,1252,3558,72,0.74044305,0.148878314,0.75257732,0.26029106,0.73970894
YGR086C,0.235553,0,1,0,219,1253,3557,72,0.74024701,0.148777174,0.75257732,0.26049896,0.73950104
YER050C,0.235553,0,1,0,219,1254,3556,72,0.74005097,0.148676171,0.75257732,0.260706861,0.739293139
YPL224C,0.235553,0,1,0,219,1255,3555,72,0.73985493,0.148575305,0.75257732,0.260914761,0.739085239
YHR073W,0.235553,0,1,0,219,1256,3554,72,0.73965889,0.148474576,0.75257732,0.261122661,0.738877339
YHR028C,0.235553,0,1,0,219,1257,3553,72,0.73946285,0.148373984,0.75257732,0.261330561,0.738669439
YMR271C,0.235553,0,1,0,219,1258,3552,72,0.73926681,0.148273527,0.75257732,0.261538462,0.738461538
YIL003W,0.235553,0,1,0,219,1259,3551,72,0.73907077,0.148173207,0.75257732,0.261746362,0.738253638
YPR088C,0.235553,0,1,0,219,1260,3550,72,0.73887473,0.148073022,0.75257732,0.261954262,0.738045738
YMR106C,0.235415,0,1,0,219,1261,3549,72,0.73867869,0.147972973,0.75257732,0.262162162,0.737837838
YKL119C,0.235415,0,1,0,219,1262,3548,72,0.73848265,0.147873059,0.75257732,0.262370062,0.737629938
YGR200C,0.234678,0,1,0,219,1263,3547,72,0.73828661,0.147773279,0.75257732,0.262577963,0.737422037
YOR368W,0.234638,0,1,0,219,1264,3546,72,0.73809057,0.147673635,0.75257732,0.262785863,0.737214137
YOR251C,0.234638,0,1,0,219,1265,3545,72,0.73789453,0.147574124,0.75257732,0.262993763,0.737006237
YLL024C,0.234524,0,1,0,219,1266,3544,72,0.73769849,0.147474747,0.75257732,0.263201663,0.736798337
YPL031C,0.234524,0,1,0,219,1267,3543,72,0.73750245,0.147375505,0.75257732,0.263409563,0.736590437
YLR180W,0.232997,0,0,1,219,1267,3543,72,0.73750245,0.147375505,0.75257732,0.263409563,0.736590437
YBR279W,0.232997,1,0,0,220,1267,3543,71,0.73769849,0.14794889,0.756013746,0.263409563,0.736590437
YBL066C,0.232857,0,1,0,220,1268,3542,71,0.73750245,0.147849462,0.756013746,0.263617464,0.736382536
YML013W,0.232857,0,1,0,220,1269,3541,71,0.737306411,0.147750168,0.756013746,0.263825364,0.736174636
YGR089W,0.232857,0,1,0,220,1270,3540,71,0.737110371,0.147651007,0.756013746,0.264033264,0.735966736
YDR435C,0.232857,0,1,0,220,1271,3539,71,0.736914331,0.147551979,0.756013746,0.264241164,0.735758836
YDR128W,0.232857,0,1,0,220,1272,3538,71,0.736718291,0.147453083,0.756013746,0.264449064,0.735550936
YML125C,0.232857,0,1,0,220,1273,3537,71,0.736522251,0.14735432,0.756013746,0.264656965,0.735343035
YPR184W,0.232857,0,1,0,220,1274,3536,71,0.736326211,0.147255689,0.756013746,0.264864865,0.735135135
YJL207C,0.232857,0,1,0,220,1275,3535,71,0.736130171,0.147157191,0.756013746,0.265072765,0.734927235
YPL132W,0.232857,0,1,0,220,1276,3534,71,0.735934131,0.147058824,0.756013746,0.265280665,0.734719335
YNR058W,0.232857,0,1,0,220,1277,3533,71,0.735738091,0.146960588,0.756013746,0.265488565,0.734511435
YER001W,0.232857,0,1,0,220,1278,3532,71,0.735542051,0.146862483,0.756013746,0.265696466,0.734303534
YIL043C,0.232857,0,1,0,220,1279,3531,71,0.735346011,0.14676451,0.756013746,0.265904366,0.734095634
YDR207C,0.232467,0,1,0,220,1280,3530,71,0.735149971,0.146666667,0.756013746,0.266112266,0.733887734
YBR160W,0.232467,0,1,0,220,1281,3529,71,0.734953931,0.146568954,0.756013746,0.266320166,0.733679834
YKR052C,0.231427,0,1,0,220,1282,3528,71,0.734757891,0.146471372,0.756013746,0.266528067,0.733471933
YAL053W,0.231427,0,1,0,220,1283,3527,71,0.734561851,0.146373919,0.756013746,0.266735967,0.733264033
YGR240C,0.230813,0,1,0,220,1284,3526,71,0.734365811,0.146276596,0.756013746,0.266943867,0.733056133
YCL010C,0.230813,0,1,0,220,1285,3525,71,0.734169771,0.146179402,0.756013746,0.267151767,0.732848233
YJL196C,0.230813,0,1,0,220,1286,3524,71,0.733973731,0.146082337,0.756013746,0.267359667,0.732640333
YPR120C,0.230813,0,1,0,220,1287,3523,71,0.733777691,0.145985401,0.756013746,0.267567568,0.732432432
YGL055W,0.230813,1,0,0,221,1287,3523,70,0.733973731,0.146551724,0.759450172,0.267567568,0.732432432
YDL055C,0.230813,0,1,0,221,1288,3522,70,0.733777691,0.146454606,0.759450172,0.267775468,0.732224532
YMR266W,0.230603,0,1,0,221,1289,3521,70,0.733581651,0.146357616,0.759450172,0.267983368,0.732016632
YIL008W,0.230275,0,1,0,221,1290,3520,70,0.733385611,0.146260754,0.759450172,0.268191268,0.731808732
YOR039W,0.230275,0,1,0,221,1291,3519,70,0.733189571,0.146164021,0.759450172,0.268399168,0.731600832
YNL008C,0.230192,0,1,0,221,1292,3518,70,0.732993531,0.146067416,0.759450172,0.268607069,0.731392931
YOR042W,0.230192,0,1,0,221,1293,3517,70,0.732797491,0.145970938,0.759450172,0.268814969,0.731185031
YNL257C,0.230192,0,1,0,221,1294,3516,70,0.732601451,0.145874587,0.759450172,0.269022869,0.730977131
YOR165W,0.230192,0,1,0,221,1295,3515,70,0.732405411,0.145778364,0.759450172,0.269230769,0.730769231
YCR067C,0.230192,0,1,0,221,1296,3514,70,0.732209371,0.145682268,0.759450172,0.269438669,0.730561331
YOR090C,0.230192,0,1,0,221,1297,3513,70,0.732013331,0.145586298,0.759450172,0.26964657,0.73035343
YPL196W,0.230192,0,1,0,221,1298,3512,70,0.731817291,0.145490454,0.759450172,0.26985447,0.73014553
YGR170W,0.230192,0,1,0,221,1299,3511,70,0.731621251,0.145394737,0.759450172,0.27006237,0.72993763
YDR265W,0.230192,0,1,0,221,1300,3510,70,0.731425211,0.145299145,0.759450172,0.27027027,0.72972973
YMR297W,0.230192,0,1,0,221,1301,3509,70,0.731229171,0.145203679,0.759450172,0.27047817,0.72952183
YLR350W,0.230192,0,1,0,221,1302,3508,70,0.731033131,0.145108339,0.759450172,0.270686071,0.729313929
YAL055W,0.230192,0,1,0,221,1303,3507,70,0.730837091,0.145013123,0.759450172,0.270893971,0.729106029
YDR326C,0.230192,0,1,0,221,1304,3506,70,0.730641051,0.144918033,0.759450172,0.271101871,0.728898129
YMR237W,0.230192,0,1,0,221,1305,3505,70,0.730445011,0.144823067,0.759450172,0.271309771,0.728690229
YPL018W,0.229517,0,1,0,221,1306,3504,70,0.730248971,0.144728225,0.759450172,0.271517672,0.728482328
YGR092W,0.228493,0,1,0,221,1307,3503,70,0.730052931,0.144633508,0.759450172,0.271725572,0.728274428
YGL110C,0.228231,0,1,0,221,1308,3502,70,0.729856891,0.144538914,0.759450172,0.271933472,0.728066528
YER139C,0.228231,0,1,0,221,1309,3501,70,0.729660851,0.144444444,0.759450172,0.272141372,0.727858628
YPR156C,0.228231,0,1,0,221,1310,3500,70,0.729464811,0.144350098,0.759450172,0.272349272,0.727650728
YPL086C,0.228101,0,1,0,221,1311,3499,70,0.729268771,0.144255875,0.759450172,0.272557173,0.727442827
YDL171C,0.227556,0,1,0,221,1312,3498,70,0.729072731,0.144161774,0.759450172,0.272765073,0.727234927
YOL119C,0.227556,0,1,0,221,1313,3497,70,0.728876691,0.144067797,0.759450172,0.272972973,0.727027027
YDR078C,0.227556,0,1,0,221,1314,3496,70,0.728680651,0.143973941,0.759450172,0.273180873,0.726819127
YGL257C,0.227556,0,1,0,221,1315,3495,70,0.728484611,0.143880208,0.759450172,0.273388773,0.726611227
YDR254W,0.227499,0,1,0,221,1316,3494,70,0.728288571,0.143786597,0.759450172,0.273596674,0.726403326
YAL011W,0.227499,0,1,0,221,1317,3493,70,0.728092531,0.143693108,0.759450172,0.273804574,0.726195426
YGR096W,0.227055,0,1,0,221,1318,3492,70,0.727896491,0.14359974,0.759450172,0.274012474,0.725987526
YOL145C,0.227055,1,0,0,222,1318,3492,69,0.728092531,0.144155844,0.762886598,0.274012474,0.725987526
YHR209W,0.227055,0,1,0,222,1319,3491,69,0.727896491,0.144062297,0.762886598,0.274220374,0.725779626
YPL179W,0.227055,0,1,0,222,1320,3490,69,0.727700451,0.143968872,0.762886598,0.274428274,0.725571726
YPR078C,0.227055,0,0,1,222,1320,3490,69,0.727700451,0.143968872,0.762886598,0.274428274,0.725571726
YDL030W,0.225882,0,1,0,222,1321,3489,69,0.727504411,0.143875567,0.762886598,0.274636175,0.725363825
YLR381W,0.225497,0,1,0,222,1322,3488,69,0.727308371,0.143782383,0.762886598,0.274844075,0.725155925
YBL064C,0.225357,0,1,0,222,1323,3487,69,0.727112331,0.14368932,0.762886598,0.275051975,0.724948025
YIL149C,0.225357,0,1,0,222,1324,3486,69,0.726916291,0.143596378,0.762886598,0.275259875,0.724740125
YJL080C,0.224948,0,1,0,222,1325,3485,69,0.726720251,0.143503555,0.762886598,0.275467775,0.724532225
YNL321W,0.224948,0,1,0,222,1326,3484,69,0.726524211,0.143410853,0.762886598,0.275675676,0.724324324
YJL139C,0.224948,0,1,0,222,1327,3483,69,0.726328171,0.14331827,0.762886598,0.275883576,0.724116424
YOR299W,0.224948,0,1,0,222,1328,3482,69,0.726132131,0.143225806,0.762886598,0.276091476,0.723908524
YDL046W,0.224948,0,1,0,222,1329,3481,69,0.725936091,0.143133462,0.762886598,0.276299376,0.723700624
YGL198W,0.224948,0,1,0,222,1330,3480,69,0.725740051,0.143041237,0.762886598,0.276507277,0.723492723
YJL008C,0.224948,0,1,0,222,1331,3479,69,0.725544011,0.142949131,0.762886598,0.276715177,0.723284823
YNL087W,0.22381,0,1,0,222,1332,3478,69,0.725347971,0.142857143,0.762886598,0.276923077,0.723076923
YOR069W,0.223555,0,1,0,222,1333,3477,69,0.725151931,0.142765273,0.762886598,0.277130977,0.722869023
YPL037C,0.223555,0,1,0,222,1334,3476,69,0.724955891,0.142673522,0.762886598,0.277338877,0.722661123
YDR162C,0.223364,0,1,0,222,1335,3475,69,0.724759851,0.142581888,0.762886598,0.277546778,0.722453222
YOR306C,0.223364,0,1,0,222,1336,3474,69,0.724563811,0.142490372,0.762886598,0.277754678,0.722245322
YGR087C,0.223364,0,1,0,222,1337,3473,69,0.724367771,0.142398974,0.762886598,0.277962578,0.722037422
YPL052W,0.223364,0,1,0,222,1338,3472,69,0.724171731,0.142307692,0.762886598,0.278170478,0.721829522
YKL161C,0.223364,0,1,0,222,1339,3471,69,0.723975691,0.142216528,0.762886598,0.278378378,0.721621622
YOL013C,0.22237,0,1,0,222,1340,3470,69,0.723779651,0.14212548,0.762886598,0.278586279,0.721413721
YDR212W,0.22237,0,1,0,222,1341,3469,69,0.723583611,0.142034549,0.762886598,0.278794179,0.721205821
YMR119W,0.22237,0,1,0,222,1342,3468,69,0.723387571,0.141943734,0.762886598,0.279002079,0.720997921
YNR014W,0.22237,0,0,1,222,1342,3468,69,0.723387571,0.141943734,0.762886598,0.279002079,0.720997921
YPR049C,0.22237,1,0,0,223,1342,3468,68,0.723583611,0.142492013,0.766323024,0.279002079,0.720997921
YLR021W,0.22237,0,1,0,223,1343,3467,68,0.723387571,0.142401022,0.766323024,0.279209979,0.720790021
YOR005C,0.22237,0,1,0,223,1344,3466,68,0.723191531,0.142310147,0.766323024,0.279417879,0.720582121
YHR091C,0.22237,0,1,0,223,1345,3465,68,0.722995491,0.142219388,0.766323024,0.27962578,0.72037422
YEL041W,0.22237,0,1,0,223,1346,3464,68,0.722799451,0.142128744,0.766323024,0.27983368,0.72016632
YLR345W,0.22237,0,1,0,223,1347,3463,68,0.722603411,0.142038217,0.766323024,0.28004158,0.71995842
YIL090W,0.22237,0,1,0,223,1348,3462,68,0.722407371,0.141947804,0.766323024,0.28024948,0.71975052
YHL006C,0.22237,0,1,0,223,1349,3461,68,0.722211331,0.141857506,0.766323024,0.28045738,0.71954262
YCR020C-A,0.22237,0,1,0,223,1350,3460,68,0.722015291,0.141767324,0.766323024,0.280665281,0.719334719
YOL078W,0.22237,0,1,0,223,1351,3459,68,0.721819251,0.141677255,0.766323024,0.280873181,0.719126819
YJR125C,0.22237,0,1,0,223,1352,3458,68,0.721623211,0.141587302,0.766323024,0.281081081,0.718918919
YHR188C,0.22237,0,1,0,223,1353,3457,68,0.721427171,0.141497462,0.766323024,0.281288981,0.718711019
YNL200C,0.22237,0,1,0,223,1354,3456,68,0.721231131,0.141407736,0.766323024,0.281496881,0.718503119
YNL054W,0.219819,0,1,0,223,1355,3455,68,0.721035091,0.141318124,0.766323024,0.281704782,0.718295218
YOR093C,0.219819,0,1,0,223,1356,3454,68,0.720839051,0.141228626,0.766323024,0.281912682,0.718087318
YGR133W,0.219819,0,1,0,223,1357,3453,68,0.720643011,0.141139241,0.766323024,0.282120582,0.717879418
YOL082W,0.219819,0,1,0,223,1358,3452,68,0.720446971,0.141049968,0.766323024,0.282328482,0.717671518
YDR188W,0.219819,0,1,0,223,1359,3451,68,0.720250931,0.140960809,0.766323024,0.282536383,0.717463617
YOR347C,0.219819,0,1,0,223,1360,3450,68,0.720054891,0.140871762,0.766323024,0.282744283,0.717255717
YNL023C,0.219819,0,1,0,223,1361,3449,68,0.719858851,0.140782828,0.766323024,0.282952183,0.717047817
YDR260C,0.219819,0,1,0,223,1362,3448,68,0.719662811,0.140694006,0.766323024,0.283160083,0.716839917
YHL028W,0.219819,0,1,0,223,1363,3447,68,0.719466771,0.140605296,0.766323024,0.283367983,0.716632017
YLR057W,0.219819,0,1,0,223,1364,3446,68,0.719270731,0.140516698,0.766323024,0.283575884,0.716424116
YPL244C,0.219737,0,1,0,223,1365,3445,68,0.719074691,0.140428212,0.766323024,0.283783784,0.716216216
YKL008C,0.219737,0,1,0,223,1366,3444,68,0.718878651,0.140339836,0.766323024,0.283991684,0.716008316
YPR168W,0.219737,0,1,0,223,1367,3443,68,0.718682611,0.140251572,0.766323024,0.284199584,0.715800416
YGR238C,0.219737,0,1,0,223,1368,3442,68,0.718486571,0.140163419,0.766323024,0.284407484,0.715592516
YGR270W,0.219591,0,1,0,223,1369,3441,68,0.718290531,0.140075377,0.766323024,0.284615385,0.715384615
YMR299C,0.219584,0,0,1,223,1369,3441,68,0.718290531,0.140075377,0.766323024,0.284615385,0.715384615
YDL225W,0.219446,0,1,0,223,1370,3440,68,0.718094491,0.139987445,0.766323024,0.284823285,0.715176715
YHL023C,0.217297,0,1,0,223,1371,3439,68,0.717898451,0.139899624,0.766323024,0.285031185,0.714968815
YIL107C,0.217297,0,1,0,223,1372,3438,68,0.717702411,0.139811912,0.766323024,0.285239085,0.714760915
YGR250C,0.217297,0,1,0,223,1373,3437,68,0.717506371,0.139724311,0.766323024,0.285446985,0.714553015
YDL239C,0.217297,1,0,0,224,1373,3437,67,0.717702411,0.140262993,0.76975945,0.285446985,0.714553015
YJL155C,0.217297,0,1,0,224,1374,3436,67,0.717506371,0.140175219,0.76975945,0.285654886,0.714345114
YPL165C,0.217297,0,1,0,224,1375,3435,67,0.717310331,0.140087555,0.76975945,0.285862786,0.714137214
YCR072C,0.217297,0,1,0,224,1376,3434,67,0.717114291,0.14,0.76975945,0.286070686,0.713929314
YDL207W,0.217297,0,1,0,224,1377,3433,67,0.716918251,0.139912555,0.76975945,0.286278586,0.713721414
YJR063W,0.217297,0,1,0,224,1378,3432,67,0.716722211,0.139825218,0.76975945,0.286486486,0.713513514
YIL045W,0.217297,0,0,1,224,1378,3432,67,0.716722211,0.139825218,0.76975945,0.286486486,0.713513514
YKL205W,0.217297,0,0,1,224,1378,3432,67,0.716722211,0.139825218,0.76975945,0.286486486,0.713513514
YHR156C,0.216708,0,1,0,224,1379,3431,67,0.716526171,0.139737991,0.76975945,0.286694387,0.713305613
YAL042W,0.216708,0,1,0,224,1380,3430,67,0.716330131,0.139650873,0.76975945,0.286902287,0.713097713
YPL141C,0.216708,0,1,0,224,1381,3429,67,0.716134091,0.139563863,0.76975945,0.287110187,0.712889813
YMR016C,0.216708,0,1,0,224,1382,3428,67,0.715938051,0.139476961,0.76975945,0.287318087,0.712681913
YLR443W,0.216174,0,1,0,224,1383,3427,67,0.715742011,0.139390168,0.76975945,0.287525988,0.712474012
YLR142W,0.216174,0,1,0,224,1384,3426,67,0.715545971,0.139303483,0.76975945,0.287733888,0.712266112
YBR231C,0.215719,0,1,0,224,1385,3425,67,0.715349931,0.139216905,0.76975945,0.287941788,0.712058212
YOR245C,0.214802,0,1,0,224,1386,3424,67,0.715153891,0.139130435,0.76975945,0.288149688,0.711850312
YMR031C,0.214802,0,1,0,224,1387,3423,67,0.714957851,0.139044072,0.76975945,0.288357588,0.711642412
YDR495C,0.214802,0,1,0,224,1388,3422,67,0.714761811,0.138957816,0.76975945,0.288565489,0.711434511
YLR250W,0.214802,0,1,0,224,1389,3421,67,0.714565771,0.138871668,0.76975945,0.288773389,0.711226611
YMR200W,0.214802,0,1,0,224,1390,3420,67,0.714369731,0.138785626,0.76975945,0.288981289,0.711018711
YML070W,0.214802,0,1,0,224,1391,3419,67,0.714173691,0.13869969,0.76975945,0.289189189,0.710810811
YPR029C,0.214802,0,1,0,224,1392,3418,67,0.713977651,0.138613861,0.76975945,0.289397089,0.710602911
YJL072C,0.214802,0,1,0,224,1393,3417,67,0.713781611,0.138528139,0.76975945,0.28960499,0.71039501
YGR032W,0.214802,0,1,0,224,1394,3416,67,0.713585571,0.138442522,0.76975945,0.28981289,0.71018711
