Gene,WT_A,WT_B,I59T_A,I59T_B,Fold Change,Log2 Fold Change
YJL047C,889.6258558,742.0953403,482.8217907,908.7042077,0.542724548,-0.881707929
YKL112W,567.4370323,436.6369048,308.0070044,416.7204998,0.542803848,-0.881497148
YLR319C,843.1409012,1012.88518,457.8482498,1069.5298,0.543026971,-0.880904239
YKL113C,803.0676644,694.3088979,436.2045144,718.5655766,0.543172803,-0.88051685
YDR104C,1295.968476,1293.044911,704.2538533,1429.20871,0.543418969,-0.879863168
YLR454W,9753.02436,9269.63283,5301.050281,7627.728083,0.543528867,-0.879571435
Q0115,205.1749721,242.6801681,111.5484827,234.5043117,0.543674901,-0.879183867
YKL032C,477.672982,496.604205,259.7248253,491.1914636,0.543729361,-0.87903936
YBR236C,2019.691132,2372.456315,1098.8358,2535.973992,0.544061308,-0.878158862
YMR101C,363.8649897,187.3978132,198.1234245,149.734172,0.54449708,-0.877003782
YKR081C,2091.021493,3989.699443,1138.793465,4236.922496,0.544611076,-0.876701772
YOR156C,522.5550072,458.1876533,284.6983662,579.9228248,0.544819899,-0.876148698
YPL050C,3324.475721,3610.218871,1813.079069,4328.822834,0.545372931,-0.874684999
YLL007C,402.3352969,380.4175608,219.7671599,453.9559817,0.546228883,-0.872422493
YDL148C,831.9203949,1226.518687,454.5184444,1217.679483,0.546348481,-0.872106646
YJR089W,585.0692565,535.0207567,319.6613235,561.701206,0.54636493,-0.872063211
YOR289W,2702.539086,2572.971975,1476.768718,2179.464059,0.546437506,-0.871871585
YOL004W,7189.138673,6709.778702,3929.170435,8625.955897,0.546542585,-0.871594184
YML047C,1723.14918,2468.966189,942.3349432,1599.541234,0.546867882,-0.87073576
YLR054C,298.1448814,270.7898401,163.1604672,217.0749371,0.547252284,-0.869722025
YDR180W,1933.934405,1602.251303,1058.878134,1879.995715,0.547525361,-0.869002303
YBR278W,264.4833625,282.0337089,144.8465372,287.5846795,0.547658408,-0.868651777
YCL059C,1048.315873,1521.670243,574.3914407,1647.868136,0.54791829,-0.867967332
YOR061W,2412.408852,2864.375575,1321.932765,3424.872092,0.547972108,-0.867825632
YER027C,1218.226397,1024.129049,667.6259933,1162.222382,0.548031134,-0.86767024
YGL093W,780.6266518,563.1304287,427.8800007,482.4767764,0.548123741,-0.867426471
YDR145W,461.6436873,536.8947348,253.0652144,476.9310663,0.548182985,-0.867270546
YGR097W,6979.154912,5793.403395,3829.276271,7178.525568,0.548673345,-0.865980605
YDR277C,2653.649737,2264.702573,1456.789886,2652.433904,0.54897595,-0.865185146
YML063W,18751.06894,25878.70101,10297.42336,27139.12061,0.549164605,-0.864689453
YHR085W,860.7731253,1099.088174,472.8323743,1290.565958,0.549311265,-0.864304217
YOR113W,830.3174654,645.5854665,456.1833471,633.0031926,0.549408348,-0.864049263
YKL025C,896.0375737,750.5282419,492.8112071,743.9173941,0.549989444,-0.862524165
YJL154C,3645.863079,3525.889855,2006.207786,3547.669958,0.550269646,-0.861789346
YDR359C,1609.341188,1691.265264,885.7282505,1956.843412,0.550366981,-0.861534177
YOL032W,480.878841,311.0803699,264.7195335,240.0500217,0.550491124,-0.861208794
YMR267W,1741.582869,2381.826206,958.9839705,2346.627605,0.550639299,-0.860820516
YHR187W,619.5322401,756.1501763,341.3050589,930.887048,0.550907664,-0.860117563
YPL040C,1328.828531,1296.792867,732.5571997,1696.987282,0.551280457,-0.859141637
YKL162C,416.7616622,285.7816651,229.7565763,247.1802204,0.551290095,-0.859116414
YLR002C,1247.079128,1651.911723,687.6048261,1935.452816,0.551372251,-0.858901432
YBL024W,5190.285624,8224.890021,2861.967787,10048.03441,0.551408534,-0.858806499
YHR010W,10906.33211,15037.73752,6016.958454,15328.34264,0.551694043,-0.858059693
YJL098W,4089.073078,5280.870376,2255.943194,5954.50813,0.551700386,-0.858043106
YBR102C,1164.52826,1070.041513,642.6524525,1346.815303,0.551856468,-0.857635009
YGR043C,6142.425729,4650.276735,3389.741951,3120.650283,0.551857214,-0.857633058
YLR086W,1058.734915,1038.183885,584.380857,950.6931554,0.551961448,-0.857360589
YKL171W,1553.238656,1338.957375,857.4249042,1468.820925,0.552023928,-0.857197291
YOR332W,4954.654991,5843.063816,2735.43518,6415.59431,0.552093977,-0.857014232
YDR106W,63.31571406,93.6989066,34.96295726,55.45710073,0.552200315,-0.856736384
YMR068W,424.7763095,300.7734902,234.7512844,347.795246,0.552646838,-0.855570255
YNL113W,1671.053972,2798.78634,924.0210132,2661.148591,0.552957013,-0.854760765
YKL048C,1231.049833,1304.28878,680.9452152,1468.028681,0.553141877,-0.854278526
YDL097C,4686.164305,4097.453186,2592.253545,4061.836506,0.553171715,-0.854200705
YJL073W,547.400414,408.5272328,303.0122962,398.498881,0.553547802,-0.853220187
YBL074C,691.6640663,572.5003193,382.9276271,618.7427953,0.553632386,-0.852999757
YMR231W,1587.70164,1530.103145,879.0686396,1494.172743,0.553673699,-0.852892104
YNL091W,1929.927082,1789.649116,1068.86755,2074.887812,0.553838308,-0.852463249
YDR184C,745.3622035,966.0357271,412.8958762,1042.593494,0.553953332,-0.852163654
YFL008W,600.2970865,433.8259376,332.9805453,357.3021776,0.554692923,-0.850238777
YOR386W,795.0530171,562.1934396,441.1992225,484.8535093,0.554930568,-0.849620819
YOL045W,4388.820889,3544.629637,2435.752689,4019.055314,0.554990224,-0.849465735
YOR006C,1315.20363,2066.060891,730.892297,2384.655331,0.555725578,-0.847555452
YNR024W,182.7339596,348.5599326,101.5590663,259.8561291,0.555775547,-0.847425735
YNL161W,1727.957969,1457.954987,960.6488732,1498.133964,0.555944583,-0.846987013
YNR052C,1086.786181,1176.858267,604.3596897,1545.668622,0.556098063,-0.846588784
YBR227C,1532.400573,2156.94883,852.430196,2518.544618,0.556271128,-0.846139866
YDL155W,1456.261423,1437.341227,810.8076278,1605.879188,0.556773403,-0.8448378
YGR275W,421.5704506,521.9029098,234.7512844,595.7677107,0.556849476,-0.844640695
YCL058W-A,110.6021334,252.9870478,61.60140088,145.7729505,0.556963948,-0.844344149
YDR208W,3902.331794,3426.569014,2174.362961,3852.684012,0.557195819,-0.843743662
YDL169C,373.4825665,387.9134733,208.1128408,301.0528325,0.55722237,-0.843674918
YPL254W,1039.499761,1264.935239,579.3861488,1465.651948,0.557370161,-0.843292326
YBL105C,2597.547206,2370.582337,1448.465372,2751.464441,0.557628123,-0.842624773
YJR057W,498.5110651,517.2179644,278.0387553,420.6817213,0.557738383,-0.842339536
YKR016W,1002.632383,826.4243562,559.4073161,795.4132733,0.557938608,-0.841821709
YNL183C,2942.177042,2656.364002,1641.594088,2720.566913,0.557952178,-0.841786621
YDR379C-A,1363.291514,1690.328275,760.860546,1159.84565,0.55810554,-0.841390129
YPL033C,343.0269066,406.6532546,191.4638136,404.8368353,0.558159753,-0.841249994
YLR318W,578.6575386,682.1280401,322.991129,734.4104625,0.558173198,-0.841215243
YHR195W,760.5900335,703.6787886,424.5501953,796.9977619,0.558185325,-0.841183898
YMR227C,149.0724407,221.1294196,83.24513633,154.4876378,0.558420698,-0.84057568
YMR240C,339.8210476,392.5984187,189.7989108,357.3021776,0.55852606,-0.840303499
YOR081C,1736.774081,1326.776517,970.6382896,1727.092566,0.558874237,-0.839404423
YDR258C,11876.90591,6534.561746,6641.296976,5273.178035,0.559177367,-0.838622127
YHR073W,3237.917529,3601.78597,1811.414166,4596.601406,0.559438018,-0.837949795
YNR044W,23311.40328,24595.02599,13044.51286,25360.53216,0.559576474,-0.837592785
YJL100W,710.8992199,467.5575439,397.9117516,472.1776005,0.559730185,-0.837196545
YPL213W,832.7218596,965.098738,466.1727634,1078.244487,0.559818093,-0.83696998
YGR041W,537.7828372,588.4291335,301.3473935,843.7401754,0.560351452,-0.835596128
YMR005W,585.0692565,538.768713,327.9858371,650.4325671,0.560593184,-0.834973893
YPR179C,501.7169241,490.9822706,281.3685608,491.1914636,0.56081138,-0.834412469
YBR289W,540.1872314,465.6835658,303.0122962,544.2718315,0.56093939,-0.834083199
YLR225C,3524.04044,3775.128947,1977.904439,3369.414992,0.561260426,-0.833257755
YDL193W,971.3752588,1070.041513,546.0880943,871.4687258,0.562180362,-0.830895037
YKL005C,767.0017513,720.5445918,431.2098062,703.512935,0.562201853,-0.830839885
YGL049C,1464.276071,1634.108931,824.1268496,1567.851462,0.562822043,-0.829249262
YNL299W,831.1189301,939.8000332,467.8376662,1021.995142,0.562900987,-0.829046917
YPL232W,2082.205381,2609.514549,1172.091519,2276.117863,0.562908698,-0.829027155
YNL036W,18981.89078,16035.63088,10685.3457,11707.78621,0.562923147,-0.828990122
YLR399C,1415.386722,1098.151185,797.488406,1289.773714,0.563442057,-0.82766084
YAL059W,2204.028021,4168.664355,1242.017434,4736.828647,0.563521617,-0.827457141
YDL134C,3807.758956,3965.337727,2147.724517,3738.600834,0.56403899,-0.8261332
YBR255W,306.9609935,377.6065936,173.1498836,390.576438,0.564077806,-0.826033922
YGL171W,1559.650374,2314.362993,880.7335423,2726.904867,0.564699344,-0.824445141
YGR248W,2737.00207,1506.678418,1546.694633,916.6266507,0.565105394,-0.823408135
YPR188C,998.6250597,1227.455676,564.4020243,1096.466106,0.565179112,-0.823219948
YLR195C,1616.55437,1698.761177,914.0315969,1888.710402,0.565419644,-0.822606087
YJL200C,7195.55039,10294.69887,4069.022264,10644.59436,0.565491456,-0.822422869
YPL239W,1018.661678,1201.219983,576.0563434,1336.516128,0.565503107,-0.822393145
YPL240C,38881.45869,22275.04107,21990.03521,15098.5918,0.565566107,-0.82223243
YFL034C-A,2666.473173,3474.355457,1508.40187,3462.899819,0.565691748,-0.821911969
YIL065C,544.194555,463.8095877,308.0070044,411.967034,0.565986928,-0.821159362
YPR005C,917.6771215,634.3415977,519.4496507,512.5820596,0.566048383,-0.821002722
YGR265W,8.816112084,0,4.99470818,1.584488592,0.566543181,-0.819742176
YBL094C,8.816112084,1.873978132,4.99470818,7.922442962,0.566543181,-0.819742176
YKR025W,834.3247891,1300.540824,472.8323743,1265.214141,0.56672459,-0.819280292
YKL002W,998.6250597,1115.953978,566.066927,1132.117099,0.566846307,-0.818970475
YBR083W,795.8544818,1052.238721,451.1886389,732.825974,0.566923538,-0.818773924
YLR109W,58313.77265,54781.06574,33096.6013,51695.52481,0.567560626,-0.817153588
YJL025W,571.444356,527.5248442,324.6560317,670.2386746,0.568132362,-0.815701011
YGR186W,986.6030887,981.9645412,561.0722188,1062.399601,0.568690921,-0.814283324
YLR092W,977.7869766,788.9447936,556.0775107,550.6097858,0.568710286,-0.814234198
YLR182W,614.7234517,627.7826742,349.6295726,607.6513752,0.568759125,-0.814110308
YOR097C,646.7820411,703.6787886,367.9435026,623.4962611,0.568883301,-0.813795362
YOL068C,2201.623627,2162.570764,1253.671753,2709.475493,0.56943055,-0.812408199
YML007W,3455.915937,3221.368409,1967.915023,3436.755757,0.569433707,-0.812400201
YLR163C,2220.858781,2405.250932,1265.326072,2700.760806,0.569746299,-0.811608446
YNL259C,1440.232129,2151.326896,820.7970442,1531.408224,0.569906078,-0.811203916
YDR336W,303.7551345,407.5902437,173.1498836,452.3714931,0.570031133,-0.810887378
YHL028W,376.6884254,222.0664086,214.7724517,210.7369828,0.570159414,-0.810562749
YPR108W,2840.391021,2936.523733,1619.950353,2939.226339,0.570326529,-0.810139952
YPL216W,750.1709919,846.1011266,427.8800007,797.7900062,0.570376628,-0.810013229
YLR403W,3198.645757,2770.676668,1826.398291,3614.218479,0.57099111,-0.808459811
YLL038C,632.3556759,923.8712191,361.2838917,1062.399601,0.571330195,-0.807603316
YMR135C,1828.942525,1400.798654,1045.558912,1647.868136,0.571674013,-0.806735386
YLR410W,3986.485592,4078.713404,2279.251833,4480.933739,0.571744656,-0.806557119
YJR072C,838.3321128,1182.480201,479.4919852,1326.216952,0.571959463,-0.806015193
YDR056C,2548.657857,3344.113977,1458.454788,2745.126486,0.572244244,-0.805297049
YGR010W,689.2596721,714.9226574,394.5819462,796.9977619,0.572472121,-0.804722659
YJR067C,226.81452,356.9928341,129.8624127,370.7703306,0.572548939,-0.804529082
YMR067C,895.2361089,721.4815808,512.7900398,833.4409996,0.572798656,-0.803899988
YKL023W,232.4247731,306.3954246,133.1922181,205.983517,0.573055171,-0.803254053
YDL149W,1362.490049,953.8548692,780.8393788,705.8896679,0.573097308,-0.803147976
YGL037C,9091.815953,5865.551553,5212.810437,4842.197138,0.573351953,-0.802507082
YML064C,429.5850979,386.9764843,246.4056035,499.1139066,0.573589737,-0.801908883
YMR285C,972.1767235,1216.211808,557.7424134,1423.663,0.57370476,-0.801619608
YER176W,1180.557555,1273.368141,677.6154097,1325.424707,0.57397914,-0.80092979
YAR042W,2352.298997,1963.929082,1350.236111,2171.541616,0.574007009,-0.800859742
YBL009W,1313.600701,1079.411404,754.2009351,1273.136584,0.574147787,-0.800505958
YKL093W,1049.117338,832.0462906,602.694787,761.3467686,0.574477959,-0.799676553
YNL064C,19389.83633,21011.04282,11139.86414,20727.48752,0.574520793,-0.799568988
YBR206W,188.3442127,227.688343,108.2186772,277.2855037,0.574579254,-0.799422192
YPL019C,3285.203949,4262.363261,1887.999692,4289.210619,0.574697864,-0.799124408
YGR251W,367.8723133,598.7360132,211.4426463,531.5959227,0.57477184,-0.798938715
YML043C,419.9675211,539.705702,241.4108954,507.0363495,0.574832298,-0.798786969
YDL211C,254.8657857,244.5541462,146.5114399,291.545901,0.574857231,-0.798724395
YLR448W,8337.637638,10914.04864,4793.25495,11760.86658,0.574893652,-0.798632995
YBR250W,217.1969432,182.7128679,124.8677045,167.9557908,0.574905441,-0.798603409
YIR030C,118.6167808,128.367502,68.26101179,101.4072699,0.575475167,-0.79717442
YEL012W,980.1913708,852.6600501,564.4020243,733.6182182,0.575807991,-0.796340284
YDR167W,595.4882981,705.5527667,342.9699617,817.5961136,0.575947441,-0.795990932
YNL138W-A,358.2547365,370.1106811,206.4479381,305.8062983,0.576260178,-0.795207769
YDL189W,551.4077376,529.3988223,317.9964208,608.4436195,0.576699236,-0.794108985
YLR139C,432.7909569,398.2203531,249.735409,649.6403229,0.577034721,-0.793269965
YJL069C,2604.760389,3458.426643,1503.407162,4377.149736,0.57717676,-0.792914884
YER016W,380.6957491,464.7465767,219.7671599,527.6347012,0.577277683,-0.792662642
YOR043W,2906.912594,2959.01147,1678.221948,3586.489929,0.57732109,-0.792554165
YHR062C,651.5908295,907.942405,376.2680162,1067.945311,0.577460577,-0.792205638
YFR003C,590.6795097,547.2016145,341.3050589,440.4878287,0.577817672,-0.791313768
YJL084C,2524.613915,2289.064288,1460.119691,2393.370019,0.578353657,-0.789976139
YER165W,25821.59083,29083.20362,14935.84236,34613.94554,0.578424562,-0.78979928
YPL072W,394.3206496,313.8913371,228.0916735,366.0168648,0.578442122,-0.789755481
YOR385W,1251.887916,1282.738031,724.2326861,1273.928828,0.578512403,-0.789580206
YLR449W,624.3410285,846.1011266,361.2838917,712.2276223,0.578664344,-0.789201344
YMR032W,250.0569973,202.3896383,144.8465372,208.3602499,0.579254085,-0.787731781
YKL095W,172.314918,176.1539444,99.89416359,180.6316995,0.579718603,-0.786575312
YLR248W,4801.575227,4221.135742,2783.717359,4607.692826,0.579750858,-0.786495044
YLR239C,399.129438,430.0779813,231.421479,491.1914636,0.579815611,-0.786333917
YKL214C,602.7014807,810.4955421,349.6295726,796.2055176,0.580104054,-0.785616392
YER020W,1563.657698,1220.896753,907.371986,1492.588254,0.58028812,-0.785158701
YLR388W,3431.07053,4638.095877,1992.888564,4082.434858,0.580835791,-0.783797741
YPL159C,2591.936953,2799.723329,1506.736968,3184.029826,0.581316982,-0.782603039
YDR511W,644.3776469,684.0020182,374.6031135,705.8896679,0.58134095,-0.782543558
YOR159C,1314.402165,2053.880033,764.1903515,1783.341911,0.581397666,-0.782402814
YMR048W,655.5981532,523.7768879,381.2627244,509.4130824,0.581549418,-0.782026303
YPR122W,2146.32256,2052.006055,1248.677045,2455.165074,0.581775111,-0.781466518
YOR371C,2319.438943,1926.44952,1350.236111,2213.530563,0.582139105,-0.780564161
YBL058W,2708.149339,2123.217224,1576.662882,1990.117672,0.582192001,-0.780433078
YNL032W,926.4932336,1148.748595,539.4284834,1235.901102,0.582226037,-0.780348738
YPL169C,1889.853845,1877.726088,1100.500702,2487.64709,0.582320535,-0.7801146
YGR126W,297.3434167,300.7734902,173.1498836,301.8450768,0.58232291,-0.780108717
YNL166C,540.1872314,712.1116902,314.6666153,739.1639283,0.582513982,-0.779635415
YNL254C,633.9586053,499.4151722,369.6084053,659.9394987,0.583016623,-0.778391076
YCL027W,1319.210954,1382.995861,769.1850597,1418.11729,0.583064488,-0.778272637
YDR248C,411.151409,524.713877,239.7459926,515.7510368,0.583108771,-0.778163072
YPL272C,396.7250438,312.954348,231.421479,306.5985426,0.583329645,-0.7776167
YBR122C,1863.405509,2275.009452,1087.18148,2074.095567,0.583437945,-0.777348878
YDL001W,499.3125299,559.3824724,291.3579771,576.7538476,0.583518257,-0.7771503
YML065W,693.2669957,778.6379139,404.5713626,755.8010585,0.583572224,-0.777016877
YLR143W,1249.483522,1473.883801,729.2273942,1915.646708,0.583623058,-0.776891212
YDR450W,16330.64544,22531.77607,9531.56811,20961.99183,0.583661445,-0.776796325
YNL222W,456.0334342,521.9029098,266.3844362,432.5653857,0.584133566,-0.775629806
YKR101W,646.7820411,479.7384018,377.9329189,510.2053267,0.584328096,-0.775149434
YJR006W,1558.047445,1219.959764,910.7017914,1159.84565,0.5845148,-0.774688539
YPL155C,1065.146633,899.5095034,622.6736197,1001.39679,0.584589577,-0.774503988
YPR096C,82.5508677,59.03031116,48.28217907,77.63994102,0.584877911,-0.77379259
YHR081W,341.4239771,619.3497726,199.7883272,484.8535093,0.58516197,-0.773092083
YIR019C,5756.921191,10285.32898,3369.763119,12876.34655,0.585341193,-0.772650283
YER077C,1467.48193,1251.817392,859.0898069,1346.023059,0.585417639,-0.772461879
YCL026C-B,176.3222417,94.63589567,103.223969,120.421133,0.585427953,-0.772436462
YDR322W,1182.961949,1405.483599,692.5995342,1703.325237,0.585479131,-0.772310347
YJL123C,477.672982,488.1713034,279.7036581,350.1719789,0.585554697,-0.772124156
YLR362W,960.9562172,920.1232628,562.7371216,988.7208816,0.585601208,-0.772009565
YPL126W,6082.315874,7928.801477,3562.891835,9846.804357,0.585778823,-0.771572056
YDL082W,9188.793186,13343.66129,5384.295418,14399.83233,0.585963283,-0.771117829
YJR011C,266.8877567,264.2309166,156.5008563,298.6760997,0.586392041,-0.770062573
YGR286C,3077.624582,3781.68787,1806.419458,4324.861613,0.586952505,-0.768684327
YNL175C,791.0456934,1516.048309,464.5078607,1613.801631,0.587207369,-0.768058021
YNL248C,5008.353129,8177.103579,2941.883118,9518.022974,0.587395306,-0.767596358
YNL292W,1167.734119,1993.912732,685.9399233,2265.818687,0.587411049,-0.767557693
YDR475C,2326.652126,1964.866071,1366.885139,2048.74375,0.587490121,-0.767363503
YDR510W,1745.590193,1815.88481,1025.58008,1732.638276,0.587526261,-0.767274756
YIL052C,6072.698297,8660.589937,3569.551446,8339.955706,0.587803192,-0.7665949
YGR270W,2752.2299,2384.637173,1618.28545,2479.724647,0.587990651,-0.766134879
YBL041W,5212.726636,6143.837306,3065.08592,5350.025732,0.58800051,-0.766110689
YPR031W,868.7877727,971.6576614,511.1251371,1088.543663,0.588319902,-0.765327254
YGR252W,560.2238497,726.1665262,329.6507399,751.8398371,0.588426823,-0.765065083
YJL184W,336.6151887,405.7162656,198.1234245,406.4213239,0.588575415,-0.764700812
YDR471W,8227.836969,13260.26926,4843.202032,13213.84262,0.58863612,-0.764552022
YPR190C,3093.653877,4268.922185,1823.068486,5087.79287,0.589292972,-0.762943036
YIL101C,3330.887438,1758.728477,1962.920315,2102.616362,0.589308511,-0.762904994
YCR081W,2515.797803,2489.579948,1483.428329,2975.669576,0.589645292,-0.762080751
YER048C,1139.682853,1386.743818,672.6207015,1390.38874,0.590182347,-0.760767325
YDR289C,363.8649897,423.5190578,214.7724517,384.2384836,0.590253137,-0.76059429
