Gene,Occurances in pairs,Membership
YOR321W,9599,Annotated
YER100W,9599,Annotated
YMR145C,9599,Annotated
YNL059C,9599,Annotated
YHL036W,9599,Annotated
YPL001W,9599,Annotated
YBL101W-B,9599,Annotated
YFR005C,9599,Annotated
YGL084C,9599,Annotated
YOL004W,9599,Annotated
YHR086W,9599,Annotated
YGR225W,9599,Annotated
YDR443C,9599,Annotated
YHR072W,9599,Annotated
YBR210W,9599,Annotated
YGR013W,9599,Annotated
YOL060C,9599,Annotated
YPL130W,9599,Annotated
YLR113W,9599,Annotated
YHL025W,9599,Annotated
YER061C,9599,Annotated
YKL017C,9599,Annotated
YDR450W,9599,Annotated
YGL116W,9599,Annotated
YNL079C,9599,Annotated
YPL033C,9599,Annotated
YPL210C,9599,Annotated
YDR218C,9599,Annotated
YGR216C,9599,Annotated
YGR133W,9599,Annotated
YDR322C-A,9599,Annotated
YKR060W,9599,Annotated
YDR279W,9599,Annotated
YPL128C,9599,Annotated
YML045W-A,9599,Annotated
YER087C-B,9599,Annotated
YIR015W,9599,Annotated
YGL070C,9599,Annotated
YBR199W,9599,Annotated
YPL037C,9599,Annotated
YML005W,9599,Annotated
YMR092C,9599,Annotated
YKL006C-A,9599,Annotated
YIL034C,9599,Annotated
YDL220C,9599,Annotated
YAL005C,9599,Annotated
YLR129W,9599,Annotated
YOR068C,9599,Annotated
YOR075W,9599,Annotated
YNR016C,9599,Annotated
YNL227C,9599,Annotated
YDR296W,9599,Annotated
YBL050W,9599,Annotated
YBR143C,9599,Annotated
YBR127C,9599,Annotated
YGR156W,9599,Annotated
YGR086C,9599,Annotated
YNL188W,9599,Annotated
YKR025W,9599,Annotated
YDR382W,9599,Annotated
YPL241C,9599,Annotated
YKR085C,9599,Annotated
YLR136C,9599,Annotated
YML073C,9599,Annotated
YJR059W,9599,Annotated
YJL045W,9599,Annotated
YGR247W,9599,Annotated
YDR170W-A,9599,Annotated
YLR086W,9599,Annotated
YMR212C,9599,Annotated
YIL061C,9599,Annotated
YML127W,9599,Annotated
YIL128W,9599,Annotated
YBL063W,9599,Annotated
YKL042W,9599,Annotated
YCL051W,9599,Annotated
YMR049C,9599,Annotated
YBR059C,9599,Annotated
YGL046W,9599,Annotated
YMR177W,9599,Annotated
YNR031C,9599,Annotated
YPR008W,9599,Annotated
YKL019W,9599,Annotated
YBR126C,9599,Annotated
YGR008C,9599,Annotated
YOR025W,9599,Annotated
YOR388C,9599,Annotated
YLR272C,9599,Annotated
YHR053C,9599,Annotated
YJR044C,9599,Annotated
YHR058C,9599,Annotated
YDR184C,9599,Annotated
YPL269W,9599,Annotated
YDR298C,9599,Annotated
YBR079C,9599,Annotated
YOR132W,9599,Annotated
YJL134W,9599,Annotated
YML014W,9599,Annotated
YPR199C,9599,Annotated
YHR073W,9599,Annotated
YER054C,9599,Annotated
YGL211W,9599,Annotated
YBR073W,9599,Annotated
YJL013C,9599,Annotated
YIL056W,9599,Annotated
YKL186C,9599,Annotated
YGL028C,9599,Annotated
YDR227W,9599,Annotated
YER122C,9599,Annotated
YKL112W,9599,Annotated
YLR270W,9599,Annotated
YHR171W,9599,Annotated
YPL161C,9599,Annotated
YER008C,9599,Annotated
YJR064W,9599,Annotated
YML095C,9599,Annotated
YDR365W-A,9599,Annotated
YGL089C,9599,Annotated
YDR379W,9599,Annotated
YLR318W,9599,Annotated
YBR105C,9599,Annotated
YBR164C,9599,Annotated
YMR059W,9599,Annotated
YMR182C,9599,Annotated
YIL106W,9599,Annotated
YBR236C,9599,Annotated
YKR095W-A,9599,Annotated
YLR175W,9599,Annotated
YDL065C,9599,Annotated
YDL074C,9599,Annotated
YOR011W,9599,Annotated
YPL041C,9599,Annotated
YPR037C,9599,Annotated
YCL008C,9599,Annotated
YOR123C,9599,Annotated
YHR092C,9599,Annotated
YLR155C,9599,Annotated
YBL071W-A,9599,Annotated
YDL134C,9599,Annotated
YBL079W,9599,Annotated
YKL001C,9599,Annotated
YPR128C,9599,Annotated
YML008C,9599,Annotated
YML051W,9599,Annotated
YDR289C,9599,Annotated
YDR301W,9599,Annotated
YEL017C-A,9599,Annotated
YPL094C,9599,Annotated
YOR237W,9599,Annotated
YIL052C,9599,Annotated
YOR168W,9599,Annotated
YEL020W-A,9599,Annotated
YNL219C,9599,Annotated
YER174C,9599,Annotated
YDR316W-B,9599,Annotated
YKL175W,9599,Annotated
YOL039W,9599,Annotated
YPL155C,9599,Annotated
YDR518W,9599,Annotated
YMR030W,9599,Annotated
YAL051W,9599,Annotated
YLR114C,9599,Annotated
YOR160W,9599,Annotated
YEL036C,9599,Annotated
YPL174C,9599,Annotated
YFR037C,9599,Annotated
YGR213C,9599,Annotated
YBR207W,9599,Annotated
YMR305C,9599,Annotated
YOL124C,9599,Annotated
YAR003W,9599,Annotated
YOR143C,9599,Annotated
YDR446W,9599,Annotated
YIL149C,9599,Annotated
YNL297C,9599,Annotated
YDR225W,9599,Annotated
YDR361C,9599,Annotated
YGL127C,9599,Annotated
YJR083C,9599,Annotated
YMR167W,9599,Annotated
YJL178C,9599,Annotated
YMR192W,9599,Annotated
YBR231C,9599,Annotated
YGR112W,9599,Annotated
YDR317W,9599,Annotated
YDR177W,9599,Annotated
YBR153W,9599,Annotated
YLR212C,9599,Annotated
YOR338W,9599,Annotated
YNR032W,9599,Annotated
YIR037W,9599,Annotated
YPR190C,9599,Annotated
YBL008W,9599,Annotated
YGR028W,9599,Annotated
YJR127C,9599,Annotated
YKR053C,9599,Annotated
YLR342W,9599,Annotated
YDL036C,9599,Annotated
YOL043C,9599,Annotated
YBR102C,9599,Annotated
YGL096W,9599,Annotated
YGR221C,9599,Annotated
YDR045C,9599,Annotated
YMR095C,9599,Annotated
YDR183W,9599,Annotated
YMR287C,9599,Annotated
YMR088C,9599,Annotated
YDR341C,9599,Annotated
YHR115C,9599,Annotated
YPL153C,9599,Annotated
YCR098C,9599,Annotated
YHL024W,9599,Annotated
YNL169C,9599,Annotated
YML130C,9599,Annotated
YPR042C,9599,Annotated
YKL204W,9599,Annotated
YMR237W,9599,Annotated
YOR078W,9599,Annotated
YJL063C,9599,Annotated
YPL144W,9599,Annotated
YMR138W,9599,Annotated
YLR047C,9599,Annotated
YDR073W,9599,Annotated
YML058W-A,9599,Annotated
YLL017W,9599,Annotated
YLR266C,9599,Annotated
YGL106W,9599,Annotated
YBR057C,9599,Annotated
YGL209W,9599,Annotated
YGL144C,9599,Annotated
YDR113C,9599,Annotated
YMR290C,9599,Annotated
YGL194C,9599,Annotated
YMR204C,9599,Annotated
YHR160C,9599,Annotated
YBR185C,9599,Annotated
YHR163W,9599,Annotated
YPR132W,9599,Annotated
YGR161C-C,9599,Annotated
YDR501W,9599,Annotated
YOR240W,9599,Annotated
YOR172W,9599,Annotated
YGL037C,9599,Annotated
YDR308C,9599,Annotated
YOL051W,9599,Annotated
YGR229C,9599,Annotated
YGL236C,9599,Annotated
YML124C,9599,Annotated
YOR254C,9599,Annotated
YGL098W,9599,Annotated
YDR088C,9599,Annotated
YKL035W,9599,Annotated
YOR147W,9599,Annotated
YIL019W,9599,Annotated
YLR056W,9599,Annotated
YIL049W,9599,Annotated
YLR466W,9599,Annotated
YPL125W,9599,Annotated
YNL216W,9599,Annotated
YOL040C,9599,Annotated
YLR103C,9599,Annotated
YGR211W,9599,Annotated
YGR005C,9599,Annotated
YGL163C,9599,Annotated
YBR022W,9599,Annotated
YLR066W,9599,Annotated
YLR045C,9599,Annotated
YDR172W,9599,Annotated
YHR039C-B,9599,Annotated
YLR228C,9599,Annotated
YGL253W,9599,Annotated
YJR132W,9599,Annotated
YLR060W,9599,Annotated
YDR481C,9599,Annotated
YGR041W,9599,Annotated
YJL146W,9599,Annotated
YOR295W,9599,Annotated
YDR057W,9599,Annotated
YOR033C,9599,Annotated
YOL077W-A,9599,Annotated
YOR188W,9599,Annotated
YLR068W,9599,Annotated
YDR076W,9599,Annotated
YPL200W,9599,Annotated
YDL207W,9599,Annotated
YLR310C,9599,Annotated
YLR214W,9599,Annotated
YGR144W,9599,Annotated
YDR524C,9599,Annotated
YJL184W,9599,Annotated
YPR107C,9599,Annotated
YGR070W,9599,Annotated
YAL043C,9599,Annotated
YLR256W,9599,Annotated
YDR473C,9599,Annotated
YLR163C,9599,Annotated
YLR165C,9599,Annotated
YEL069C,9599,Annotated
YDL236W,9599,Annotated
YDR517W,9599,Annotated
YCR027C,9599,Annotated
YER062C,9599,Annotated
YDR202C,9599,Annotated
YPR032W,9599,Annotated
YLR132C,9599,Annotated
YNL206C,9599,Annotated
YBR156C,9599,Annotated
YFL031W,9599,Annotated
YML055W,9599,Annotated
YNL248C,9599,Annotated
YML065W,9599,Annotated
YDL005C,9599,Annotated
YLR023C,9599,Annotated
YNL049C,9599,Annotated
YLR191W,9599,Annotated
YLR145W,9599,Annotated
YPR188C,9599,Annotated
YAL032C,9599,Annotated
YOL055C,9599,Annotated
YGR109C,9599,Annotated
YOR056C,9599,Annotated
YDR453C,9599,Annotated
YGR038C-B,9599,Annotated
YNR059W,9599,Annotated
YOL105C,9599,Annotated
YGL167C,9599,Annotated
YKL013C,9599,Annotated
YDR378C,9599,Annotated
YBR061C,9599,Annotated
YDR034C-C,9599,Annotated
YDL175C,9599,Annotated
YKL196C,9599,Annotated
YPR033C,9599,Annotated
YER172C,9599,Annotated
YDR280W,9599,Annotated
YFL057C,9599,Annotated
YLR329W,9599,Annotated
YKL082C,9599,Annotated
YHR026W,9599,Annotated
YLR398C,9599,Annotated
YOL093W,9599,Annotated
YCR037C,9599,Annotated
YDR261C-D,9599,Annotated
YJL053W,9599,Annotated
YMR069W,9599,Annotated
YMR186W,9599,Annotated
YER017C,9599,Annotated
YNL326C,9599,Annotated
YGR175C,9599,Annotated
YCL027W,9599,Annotated
YHR043C,9599,Annotated
YGR245C,9599,Annotated
YBL090W,9599,Annotated
YKR062W,9599,Annotated
YHR186C,9599,Annotated
YDR281C,9599,Annotated
YOL076W,9599,Annotated
YGL171W,9599,Annotated
YCR072C,9599,Annotated
YML058W,9599,Annotated
YOR100C,9599,Annotated
YNL318C,9599,Annotated
YDR318W,9599,Annotated
YBR097W,9599,Annotated
YDL111C,9599,Annotated
YJR076C,9599,Annotated
YNL116W,9599,Annotated
YML039W,9599,Annotated
YKL043W,9599,Annotated
YOR287C,9599,Annotated
YOR297C,9599,Annotated
YCL063W,9599,Annotated
YJR009C,9599,Annotated
YER147C,9599,Annotated
YDL008W,9599,Annotated
YCR061W,9599,Annotated
YDR038C,9599,Annotated
YOL064C,9599,Annotated
YPR187W,9599,Annotated
YOR083W,9599,Annotated
YHR048W,9599,Annotated
YMR026C,9599,Annotated
YDL150W,9599,Annotated
YMR014W,9599,Annotated
YLR007W,9599,Annotated
YER104W,9599,Annotated
YOL089C,9599,Annotated
YDR343C,9599,Annotated
YBR168W,9599,Annotated
YER005W,9599,Annotated
YNL099C,9599,Annotated
YPL235W,9599,Annotated
YJR055W,9599,Annotated
YML046W,9599,Annotated
YLR227W-A,9599,Annotated
YER051W,9599,Annotated
YLR067C,9599,Annotated
YER015W,9599,Annotated
YEL050C,9599,Annotated
YPL116W,9599,Annotated
YFL024C,9599,Annotated
YDR359C,9599,Annotated
YOR279C,9599,Annotated
YOL095C,9599,Annotated
YJR092W,9599,Annotated
YDL135C,9599,Annotated
YIR002C,9599,Annotated
YKR055W,9599,Annotated
YJR147W,9599,Annotated
YPL283C,9599,Annotated
YGL201C,9599,Annotated
YLL056C,9599,Annotated
YGR044C,9599,Annotated
YKR086W,9599,Annotated
YLR016C,9599,Annotated
YBR298C,9599,Annotated
YOL144W,9599,Annotated
YJL111W,9599,Annotated
YPR030W,9599,Annotated
YER044C-A,9599,Annotated
YGL187C,9599,Annotated
YLL031C,9599,Annotated
YLR186W,9599,Annotated
YML113W,9599,Annotated
YGR161C,9599,Annotated
YLR117C,9599,Annotated
YML069W,9599,Annotated
YLR080W,9599,Annotated
YNL001W,9599,Annotated
YOR340C,9599,Annotated
YER129W,9599,Annotated
YDR240C,9599,Annotated
YDR025W,9599,Annotated
YPL268W,9599,Annotated
YGL032C,9599,Annotated
YER074W-A,9599,Annotated
YKL126W,9599,Annotated
YEL012W,9599,Annotated
YDL004W,9599,Annotated
YPL188W,9599,Annotated
YMR224C,9599,Annotated
YMR198W,9599,Annotated
YBR288C,9599,Annotated
YHR204W,9599,Annotated
YMR087W,9599,Annotated
YLR133W,9599,Annotated
YFL003C,9599,Annotated
YBR024W,9599,Annotated
YMR161W,9599,Annotated
YOR122C,9599,Annotated
YER070W,9599,Annotated
YGR111W,9599,Annotated
YDR159W,9599,Annotated
YNL062C,9599,Annotated
YPR025C,9599,Annotated
YPR135W,9599,Annotated
YLR401C,9599,Annotated
YPR046W,9599,Annotated
YHR169W,9599,Annotated
YPL170W,9599,Annotated
YKL014C,9599,Annotated
YPL271W,9599,Annotated
YLR139C,9599,Annotated
YAL033W,9599,Annotated
YGR197C,9599,Annotated
YDR243C,9599,Annotated
YDL058W,9599,Annotated
YGR056W,9599,Annotated
YBL082C,9599,Annotated
YMR173W,9599,Annotated
YGL205W,9599,Annotated
YIL155C,9599,Annotated
YER168C,9599,Annotated
YEL024W,9599,Annotated
YMR312W,9599,Annotated
YML048W,9599,Annotated
YPL262W,9599,Annotated
YMR093W,9599,Annotated
YKR072C,9599,Annotated
YOL009C,9599,Annotated
YIL076W,9599,Annotated
YOR046C,9599,Annotated
YIL021W,9599,Annotated
YBR037C,9599,Annotated
YDR013W,9599,Annotated
YPL233W,9599,Annotated
YLR231C,9599,Annotated
YNR032C-A,9599,Annotated
YDR488C,9599,Annotated
YMR283C,9599,Annotated
YIL066C,9599,Annotated
YDL181W,9599,Annotated
YOR153W,9599,Annotated
YPR164W,9599,Annotated
YOR048C,9599,Annotated
YDL081C,9599,Annotated
YJL098W,9599,Annotated
YNL023C,9599,Annotated
YPL258C,9599,Annotated
YGR103W,9599,Annotated
YOL142W,9599,Annotated
YCR107W,9599,Annotated
YHR174W,9599,Annotated
YKL081W,9599,Annotated
YKL004W,9599,Annotated
YOL066C,9599,Annotated
YNL090W,9599,Annotated
YNL014W,9599,Annotated
YBR245C,9599,Annotated
YMR127C,9599,Annotated
YAL022C,9599,Annotated
YER161C,9599,Annotated
YLL004W,9599,Annotated
YDR437W,9599,Annotated
YJR050W,9599,Annotated
YDL208W,9599,Annotated
YIL065C,9599,Annotated
YDR198C,9599,Annotated
YBR272C,9599,Annotated
YJL071W,9599,Annotated
YML057W,9599,Annotated
YHL006C,9599,Annotated
YIL084C,9599,Annotated
YHR055C,9599,Annotated
YGL068W,9599,Annotated
YIL046W,9599,Annotated
YDL033C,9599,Annotated
YLR157C-B,9599,Annotated
YPL244C,9599,Annotated
YJL033W,9599,Annotated
YIL062C,9599,Annotated
YPL267W,9599,Annotated
YOR317W,9599,Annotated
YFL018W-A,9599,Annotated
YDR179C,9599,Annotated
YNL225C,9599,Annotated
YGR027W-B,9599,Annotated
YIL143C,9599,Annotated
YBL100W-A,9599,Annotated
YLR321C,9599,Annotated
YNL233W,9599,Annotated
YMR280C,9599,Annotated
YPL098C,9599,Annotated
YPL084W,9599,Annotated
YGR003W,9599,Annotated
YOR036W,9599,Annotated
YPL026C,9599,Annotated
YOR328W,9599,Annotated
YEL060C,9599,Annotated
YEL018W,9599,Annotated
YBL051C,9599,Annotated
YPL179W,9599,Annotated
YDR174W,9599,Annotated
YPR093C,9599,Annotated
YDR097C,9599,Annotated
YMR284W,9599,Annotated
YPL051W,9599,Annotated
YAL020C,9599,Annotated
YAR002C-A,9599,Annotated
YKL046C,9599,Annotated
YGL245W,9599,Annotated
YML110C,9599,Annotated
YGR007W,9599,Annotated
YNR001C,9599,Annotated
YOL002C,9599,Annotated
YPL124W,9599,Annotated
YJR007W,9599,Annotated
YOR023C,9599,Annotated
YHR020W,9599,Annotated
YPL020C,9599,Annotated
YNL253W,9599,Annotated
YGR046W,9599,Annotated
YBR129C,9599,Annotated
YMR203W,9599,Annotated
YBL101W-A,9599,Annotated
YCL005W-A,9599,Annotated
YDR303C,9599,Annotated
YDR121W,9599,Annotated
YIL119C,9599,Annotated
YLR013W,9599,Annotated
YNL074C,9599,Annotated
YJR094C,9599,Annotated
YGR157W,9599,Annotated
YGR101W,9599,Annotated
YMR184W,9599,Annotated
YLR005W,9599,Annotated
YCL029C,9599,Annotated
YMR293C,9599,Annotated
YGL129C,9599,Annotated
YNL294C,9599,Annotated
YGL150C,9599,Annotated
YOR133W,9599,Annotated
YBR274W,9599,Annotated
YMR036C,9599,Annotated
YHR098C,9599,Annotated
YDR131C,9599,Annotated
YPL231W,9599,Annotated
YIL035C,9599,Annotated
YKL213C,9599,Annotated
YML104C,9599,Annotated
YML132W,9599,Annotated
YGL249W,9599,Annotated
YKL179C,9599,Annotated
YOL091W,9599,Annotated
YPL095C,9599,Annotated
YNR046W,9599,Annotated
YPL209C,9599,Annotated
YMR210W,9599,Annotated
YOR020C,9599,Annotated
YGR120C,9599,Annotated
YGL192W,9599,Annotated
YDL217C,9599,Annotated
YJL207C,9599,Annotated
YJL085W,9599,Annotated
YOR181W,9599,Annotated
YLR376C,9599,Annotated
YER001W,9599,Annotated
YFR024C-A,9599,Annotated
YGL029W,9599,Annotated
YML036W,9599,Annotated
YGR252W,9599,Annotated
YNL123W,9599,Annotated
YOL063C,9599,Annotated
YBR215W,9599,Annotated
YDR168W,9599,Annotated
YPL203W,9599,Annotated
YPL053C,9599,Annotated
YPL157W,9599,Annotated
YOL138C,9599,Annotated
YOL111C,9599,Annotated
YBR034C,9599,Annotated
YMR275C,9599,Annotated
YOR178C,9599,Annotated
YHR090C,9599,Annotated
YMR042W,9599,Annotated
YNL293W,9599,Annotated
YPR095C,9599,Annotated
YMR080C,9599,Annotated
YMR128W,9599,Annotated
YPL101W,9599,Annotated
YDL020C,9599,Annotated
YCL067C,9599,Annotated
YOR004W,9599,Annotated
YDR435C,9599,Annotated
YJL191W,9599,Annotated
YBR171W,9599,Annotated
YNL085W,9599,Annotated
YOR049C,9599,Annotated
YLL038C,9599,Annotated
YLR192C,9599,Annotated
YKL020C,9599,Annotated
YDR140W,9599,Annotated
YHR084W,9599,Annotated
YML075C,9599,Annotated
YGR141W,9599,Annotated
YDL185W,9599,Annotated
YPR158W-A,9599,Annotated
YOL071W,9599,Annotated
YEL065W,9599,Annotated
YLR391W-A,9599,Annotated
YJR156C,9599,Annotated
YJR001W,9599,Annotated
YPL028W,9599,Annotated
YBR068C,9599,Annotated
YHR094C,9599,Annotated
YOR008C,9599,Annotated
YNL164C,9599,Annotated
YPL096C-A,9599,Annotated
YER073W,9599,Annotated
YDL213C,9599,Annotated
YBR152W,9599,Annotated
YIR011C,9599,Annotated
YMR281W,9599,Annotated
YPL265W,9599,Annotated
YGL045W,9599,Annotated
YDL216C,9599,Annotated
YKL206C,9599,Annotated
YOR076C,9599,Annotated
YER087C-A,9599,Annotated
YFL050C,9599,Annotated
YPR010C,9599,Annotated
YKL057C,9599,Annotated
YKL205W,9599,Annotated
YBR172C,9599,Annotated
YMR220W,9599,Annotated
YLR110C,9599,Annotated
YFR013W,9599,Annotated
YPL010W,9599,Annotated
YMR322C,9599,Annotated
YLL042C,9599,Annotated
YNL084C,9599,Annotated
YBL058W,9599,Annotated
YNL309W,9599,Annotated
YOR299W,9599,Annotated
YIL017W,9599,Annotated
YGR075C,9599,Annotated
YDR385W,9599,Annotated
YMR075W,9599,Annotated
YHR030C,9599,Annotated
YLR033W,9599,Annotated
YDR200C,9599,Annotated
YFL013C,9599,Annotated
YGR081C,9599,Annotated
YOR334W,9599,Annotated
YCL075W,9599,Annotated
YMR136W,9599,Annotated
YPR054W,9599,Annotated
YPL097W,9599,Annotated
YBR182C,9599,Annotated
YMR072W,9599,Annotated
YAL056W,9599,Annotated
YMR106C,9599,Annotated
YIL040W,9599,Annotated
YPL196W,9599,Annotated
YMR229C,9599,Annotated
YPL031C,9599,Annotated
YGR048W,9599,Annotated
YDL166C,9599,Annotated
YBL080C,9599,Annotated
YCL043C,9599,Annotated
YNL006W,9599,Annotated
YBR278W,9599,Annotated
YGL062W,9599,Annotated
YPL266W,9599,Annotated
YBR131W,9599,Annotated
YDR423C,9599,Annotated
YDR173C,9599,Annotated
YOR195W,9599,Annotated
YJL092W,9599,Annotated
YPL061W,9599,Annotated
YOL023W,9599,Annotated
YIL082W-A,9599,Annotated
YPL006W,9599,Annotated
YNL072W,9599,Annotated
YJR074W,9599,Annotated
YLR223C,9599,Annotated
YJR063W,9599,Annotated
YBL047C,9599,Annotated
YHR176W,9599,Annotated
YHR135C,9599,Annotated
YKL201C,9599,Annotated
YER106W,9599,Annotated
YLR144C,9599,Annotated
YOR355W,9599,Annotated
YGR042W,9599,Annotated
YOR089C,9599,Annotated
YBR273C,9599,Annotated
YBL042C,9599,Annotated
YLR201C,9599,Annotated
YNL121C,9599,Annotated
YOL097C,9599,Annotated
YLL060C,9599,Annotated
YDR212W,9599,Annotated
YGR165W,9599,Annotated
YDL101C,9599,Annotated
YGR055W,9599,Annotated
YOR259C,9599,Annotated
YER165W,9599,Annotated
YOR035C,9599,Annotated
YNL275W,9599,Annotated
YBR294W,9599,Annotated
YDR078C,9599,Annotated
YAL009W,9599,Annotated
YOL026C,9599,Annotated
YPL089C,9599,Annotated
YJL058C,9599,Annotated
YNL156C,9599,Annotated
YGL090W,9599,Annotated
YOR274W,9599,Annotated
YDR023W,9599,Annotated
YOR142W,9599,Annotated
YHR074W,9599,Annotated
YBR023C,9599,Annotated
YNL281W,9599,Annotated
YDR069C,9599,Annotated
YIL072W,9599,Annotated
YIL109C,9599,Annotated
YDR384C,9599,Annotated
YNL016W,9599,Annotated
YGL043W,9599,Annotated
YHR108W,9599,Annotated
YML015C,9599,Annotated
YGR204W,9599,Annotated
YGL035C,9599,Annotated
YLR357W,9599,Annotated
YDR324C,9599,Annotated
YGR047C,9599,Annotated
YGL119W,9599,Annotated
YDR421W,9599,Annotated
YOR266W,9599,Annotated
YMR096W,9599,Annotated
YMR004W,9599,Annotated
YLR313C,9599,Annotated
YOL068C,9599,Annotated
YDR358W,9599,Annotated
YJL157C,9599,Annotated
YNL282W,9599,Annotated
YHR013C,9599,Annotated
YBR002C,9599,Annotated
YKL125W,9599,Annotated
YJR108W,9599,Annotated
YDR323C,9599,Annotated
YDR160W,9599,Annotated
YGL175C,9599,Annotated
YLL035W,9599,Annotated
YDR447C,9599,Annotated
YKR089C,9599,Annotated
YDR146C,9599,Annotated
YJL050W,9599,Annotated
YOL164W,9599,Annotated
YJR125C,9599,Annotated
YPL217C,9599,Annotated
YPR019W,9599,Annotated
YOR343C-B,9599,Annotated
YDR192C,9599,Annotated
YPL224C,9599,Annotated
YBR093C,9599,Annotated
YNL230C,9599,Annotated
YLR010C,9599,Annotated
YLR429W,9599,Annotated
YHR007C,9599,Annotated
YDL198C,9599,Annotated
YIL139C,9599,Annotated
YML112W,9599,Annotated
YNL223W,9599,Annotated
YPL029W,9599,Annotated
YOR354C,9599,Annotated
YHR061C,9599,Annotated
YFR031C,9599,Annotated
YNL107W,9599,Annotated
YIL132C,9599,Annotated
YGL018C,9599,Annotated
YHL019C,9599,Annotated
YDR457W,9599,Annotated
YHR001W-A,9599,Annotated
YPL256C,9599,Annotated
YMR045C,9599,Annotated
YNL331C,9599,Annotated
YBR254C,9599,Annotated
YOL028C,9599,Annotated
YFL038C,9599,Annotated
YJR006W,9599,Annotated
YLR207W,9599,Annotated
YOL102C,9599,Annotated
YBL025W,9599,Annotated
YNL048W,9599,Annotated
YAR008W,9599,Annotated
YJR131W,9599,Annotated
YGL233W,9599,Annotated
YDR092W,9599,Annotated
YGL246C,9599,Annotated
YBL019W,9599,Annotated
YHR118C,9599,Annotated
YAL017W,9599,Annotated
YDR470C,9599,Annotated
YAL035W,9599,Annotated
YCR077C,9599,Annotated
YJR135W-A,9599,Annotated
YMR065W,9599,Annotated
YLR246W,9599,Annotated
YDR130C,9599,Annotated
YER138C,9599,Annotated
YLR052W,9599,Annotated
YEL053C,9599,Annotated
YGR222W,9599,Annotated
YMR255W,9599,Annotated
YMR143W,9599,Annotated
YMR012W,9599,Annotated
YBR012W-B,9599,Annotated
YNR072W,9599,Annotated
YBR021W,9599,Annotated
YIL144W,9599,Annotated
YOR040W,9599,Annotated
YOR386W,9599,Annotated
YJR035W,9599,Annotated
YAR018C,9599,Annotated
YPL253C,9599,Annotated
YDL093W,9599,Annotated
YLR227W-B,9599,Annotated
YJR013W,9599,Annotated
YMR053C,9599,Annotated
YDR335W,9599,Annotated
YNR053C,9599,Annotated
YDL188C,9599,Annotated
YLR075W,9599,Annotated
YJL047C,9599,Annotated
YNL231C,9599,Annotated
YOL065C,9599,Annotated
YIL017C,9599,Annotated
YMR309C,9599,Annotated
YMR104C,9599,Annotated
YOR368W,9599,Annotated
YJL056C,9599,Annotated
YPR006C,9599,Annotated
YGR077C,9599,Annotated
YDR465C,9599,Annotated
YBR080C,9599,Annotated
YJL065C,9599,Annotated
YNL088W,9599,Annotated
YNR057C,9599,Annotated
YOL001W,9599,Annotated
YLR006C,9599,Annotated
YHR119W,9599,Annotated
YAL055W,9599,Annotated
YCL035C,9599,Annotated
YJL004C,9599,Annotated
YHR021C,9599,Annotated
YOR145C,9599,Annotated
YLL012W,9599,Annotated
YJL124C,9599,Annotated
YML029W,9599,Annotated
YLR014C,9599,Annotated
YOL126C,9599,Annotated
YLR107W,9599,Annotated
YDR086C,9599,Annotated
YPR052C,9599,Annotated
YDR245W,9599,Annotated
YJR069C,9599,Annotated
YCR073W-A,9599,Annotated
YDL013W,9599,Annotated
YIR021W,9599,Annotated
YNR034W,9599,Annotated
YGR082W,9599,Annotated
YDR156W,9599,Annotated
YJR045C,9599,Annotated
YDR244W,9599,Annotated
YMR067C,9599,Annotated
YIL098C,9599,Annotated
YGL145W,9599,Annotated
YGL173C,9599,Annotated
YPR018W,9599,Annotated
YOR343C-A,9599,Annotated
YLR301W,9599,Annotated
YGR029W,9599,Annotated
YFL033C,9599,Annotated
YLR380W,9599,Annotated
YJR084W,9599,Annotated
YJR086W,9599,Annotated
YJL164C,9599,Annotated
YGL219C,9599,Annotated
YJL060W,9599,Annotated
YOL121C,9599,Annotated
YDR166C,9599,Annotated
YMR241W,9599,Annotated
YML010W,9599,Annotated
YOR073W,9599,Annotated
YHR088W,9599,Annotated
YCL034W,9599,Annotated
YLR390W-A,9599,Annotated
YIL121W,9599,Annotated
YMR032W,9599,Annotated
YKL084W,9599,Annotated
YDR214W,9599,Annotated
YPR161C,9599,Annotated
YDR022C,9599,Annotated
YDR040C,9599,Annotated
YPL147W,9599,Annotated
YNL004W,9599,Annotated
YOR267C,9599,Annotated
YMR316W,9599,Annotated
YBR036C,9599,Annotated
YNL047C,9599,Annotated
YFL002C,9599,Annotated
YMR060C,9599,Annotated
YNL098C,9599,Annotated
YJR140C,9599,Annotated
YIL147C,9599,Annotated
YJL165C,9599,Annotated
YHR206W,9599,Annotated
YKL070W,9599,Annotated
YEL066W,9599,Annotated
YDR021W,9599,Annotated
YFL056C,9599,Annotated
YBR112C,9599,Annotated
YHR138C,9599,Annotated
YMR149W,9599,Annotated
YBR043C,9599,Annotated
YMR055C,9599,Annotated
YOR074C,9599,Annotated
YGR212W,9599,Annotated
YKR046C,9599,Annotated
YJL005W,9599,Annotated
YMR168C,9599,Annotated
YCR033W,9599,Annotated
YPL160W,9599,Annotated
YPR034W,9599,Annotated
YLR254C,9599,Annotated
YKL056C,9599,Annotated
YIL009C-A,9599,Annotated
YJR040W,9599,Annotated
YKR028W,9599,Annotated
YKL150W,9599,Annotated
YML027W,9599,Annotated
YIR012W,9599,Annotated
YDR170C,9599,Annotated
YER126C,9599,Annotated
