Gene,Anno,NN,SPELL,MEFIT,bioPIXIE,NN_SPELL Diff,NN_MEFIT_Diff,NN_bioPIXIE_Diff
YKR003W,-/-,0.655536913,0.902426343,0.447978794,0.676628088,-0.24688943,0.207558119,0.225798255
YMR139W,-/-,0.366275168,0.909185442,0.158824829,0.332527207,-0.542910274,0.207450339,0.576658235
YJL176C,-/-,0.812080537,0.748526863,0.605036448,0.357056486,0.063553674,0.207044089,0.391470377
YLR045C,-/-,0.514261745,0.731195841,0.307267506,0.793919503,-0.216934096,0.206994239,-0.062723662
YNL045W,-/-,0.668791946,0.918544194,0.462337089,0.598548972,-0.249752248,0.206454858,0.319995222
YNR026C,-/-,0.30704698,0.746967071,0.10072896,0.295042322,-0.439920091,0.20631802,0.451924749
YER122C,-/-,0.691442953,0.780589255,0.485752154,0.764898946,-0.089146302,0.205690799,0.015690308
YHL025W,-/-,0.354865772,0.488561525,0.149326265,0.318707894,-0.133695753,0.205539507,0.169853631
YML064C,-/-,0.778691275,0.85389948,0.573227303,0.536362066,-0.075208205,0.205463972,0.317537414
YBL074C,-/-,0.205369128,0.100693241,,0.807047849,0.104675887,0.205369128,-0.706354608
YBL013W,-/-,0.205201342,0.088214905,,0.899982726,0.116986438,0.205201342,-0.811767821
YMR182C,-/-,0.205033557,0.094107452,,0.520988081,0.110926105,0.205033557,-0.426880629
YJL141C,-/-,0.305033557,0.573483536,0.100287166,0.659872171,-0.268449978,0.204746391,-0.086388636
YBR165W,-/-,0.648154362,0.563431542,0.443781754,0.950595958,0.08472282,0.204372608,-0.387164415
YMR308C,-/-,0.204362416,0.265511265,,0.039212299,-0.061148849,0.204362416,0.226298966
YIR010W,-/-,0.345637584,0.668630849,0.141373978,0.32060805,-0.322993265,0.204263606,0.348022799
YJL117W,-/-,0.66442953,0.451993068,0.460790811,0.602867507,0.212436463,0.20363872,-0.15087444
YAL016W,-/-,0.953355705,0.863431542,0.749723879,0.37104854,0.089924162,0.203631826,0.492383002
YBL046W,-/-,0.20352349,0.39220104,,0.923475557,-0.18867755,0.20352349,-0.531274517
YGR238C,-/-,0.693624161,0.29237435,0.490170091,0.703575747,0.401249811,0.203454071,-0.411201397
YHR079C-B,-/-,0.203355705,,,,0.203355705,0.203355705,0
YCR055C,-/-,0.202516779,,,,0.202516779,0.202516779,0
YCR098C,-/-,0.601510067,0.211438475,0.399602386,0.145966488,0.390071592,0.201907681,0.065471987
YBR077C,-/-,0.671308725,0.756672444,0.469626684,0.831404388,-0.085363719,0.20168204,-0.074731944
YIR018W,-/-,0.201677852,0.183882149,,0.633442736,0.017795703,0.201677852,-0.449560587
YCL029C,-/-,0.201510067,0.409878683,,0.784936949,-0.208368616,0.201510067,-0.375058267
YKL057C,-/-,0.944463087,0.95372617,0.743096974,0.10191743,-0.009263083,0.201366114,0.85180874
YOR317W,-/-,0.794127517,0.603119584,0.593328915,0.065814476,0.191007933,0.200798601,0.537305108
YGR197C,-/-,0.295134228,0.324956672,0.094764745,0.371739506,-0.029822444,0.200369483,-0.046782834
YOL130W,-/-,0.292785235,0.309532062,0.092555776,0.79858352,-0.016746827,0.200229458,-0.489051458
YOL090W,-/-,0.562416107,0.8305026,0.36227082,0.043185352,-0.268086492,0.200145288,0.787317248
YDL223C,-/-,0.199328859,0.147833622,,0.762135084,0.051495237,0.199328859,-0.614301462
YOR346W,-/-,0.553355705,0.331715771,0.354097636,0.361720504,0.221639933,0.199258068,-0.030004733
YBR021W,-/-,0.198993289,0.162564991,,0.344791847,0.036428297,0.198993289,-0.182226855
YNL160W,-/-,0.427013423,0.381975737,0.228186437,0.091380204,0.045037686,0.198826986,0.290595533
YIL017W,-/-,0.198657718,,,,0.198657718,0.198657718,0
YOL105C,-/-,0.355033557,0.421663778,0.156394964,0.676800829,-0.066630221,0.198638593,-0.255137051
YDR285W,-/-,0.213087248,0.248180243,0.015020985,0.603903956,-0.035092994,0.198066263,-0.355723713
YPL075W,-/-,0.197818792,0.7847487,,0.106754189,-0.586929908,0.197818792,0.677994511
YMR301C,-/-,0.268959732,0.453206239,0.071570577,0.914838487,-0.184246508,0.197389155,-0.461632248
YIL039W,-/-,0.921979866,0.904332756,0.724762536,0.691829331,0.01764711,0.19721733,0.212503424
YMR033W,-/-,0.671644295,0.688734835,0.475149105,0.639488685,-0.01709054,0.19649519,0.04924615
YHR001W,-/-,0.909899329,0.96152513,0.713496797,0.731732596,-0.051625801,0.196402532,0.229792534
YJR104C,-/-,0.993624161,0.589774697,0.797658493,0.287096217,0.403849464,0.195965668,0.30267848
YDR217C,-/-,0.319966443,0.225823224,0.124144025,0.913456556,0.094143219,0.195822418,-0.687633332
YEL036C,-/-,0.195805369,0.687868284,,0.30834341,-0.492062915,0.195805369,0.379524874
YGL039W,-/-,0.302181208,0.30034662,0.106472277,0.850578684,0.001834588,0.195708931,-0.550232063
YLR433C,-/-,0.300838926,0.49237435,0.105367793,0.669718432,-0.191535424,0.195471133,-0.177344081
YNR027W,-/-,0.195469799,0.456152513,,0.630333391,-0.260682714,0.195469799,-0.174180878
YEL062W,-/-,0.593959732,0.548526863,0.399160592,0.762307825,0.045432868,0.19479914,-0.213780962
YFL058W,-/-,0.194630872,0.057192374,,0.313698394,0.137438498,0.194630872,-0.256506019
YGL233W,-/-,0.841275168,0.889428076,0.646785951,0.799101745,-0.048152908,0.194489217,0.090326332
YLR430W,-/-,0.202684564,0.53067591,0.00839408,0.215581275,-0.327991346,0.194290484,0.315094635
YHR099W,-/-,0.696812081,0.264124783,0.502540314,0.426844015,0.432687297,0.194271767,-0.162719231
YLR234W,-/-,0.194127517,0.102253033,,0.849024011,0.091874484,0.194127517,-0.746770978
YJL074C,-/-,0.820302013,0.753032929,0.626242545,0.738814994,0.067269084,0.194059469,0.014217935
YIL030C,-/-,0.619127517,0.600693241,0.425226419,0.686301606,0.018434276,0.193901098,-0.085608366
YJL133W,-/-,0.463590604,0.491507799,0.26993594,0.791501123,-0.027917195,0.193654664,-0.299993324
YMR045C,-/-,0.193456376,,,,0.193456376,0.193456376,0
YBR160W,-/-,0.772147651,0.793240901,0.579191518,0.719467956,-0.02109325,0.192956133,0.073772945
YPR155C,-/-,0.981375839,0.964991334,0.78882262,0.96320608,0.016384504,0.192553219,0.001785254
YKR019C,-/-,0.192114094,0.197053726,,0.447918466,-0.004939632,0.192114094,-0.25086474
YDR046C,-/-,0.191610738,0.398613518,,0.233028157,-0.20700278,0.191610738,0.165585361
YBR272C,-/-,0.79614094,0.73084922,0.605699139,0.878562792,0.065291719,0.190441801,-0.147713571
YFL050C,-/-,0.190268456,0.189774697,,0.493522197,0.00049376,0.190268456,-0.303747501
YJL129C,-/-,0.299161074,0.593414211,0.10912304,0.1326654,-0.294253138,0.190038034,0.460748812
YBR083W,-/-,0.201006711,0.606759099,0.011486636,0.060114009,-0.405752387,0.189520076,0.546645089
YKL029C,-/-,0.18942953,0.159272097,,0.959233028,0.030157433,0.18942953,-0.799960931
YGR280C,-/-,0.18909396,0.167071057,,0.069614787,0.022022903,0.18909396,0.097456271
YPR031W,-/-,0.335738255,0.452859619,0.146896399,0.636206599,-0.117121364,0.188841856,-0.18334698
YFL002W-A,-/-,0.188758389,,,,0.188758389,0.188758389,0
YDR457W,-/-,0.720805369,0.358752166,0.53214049,0.299188115,0.362053203,0.188664879,0.059564051
YOL144W,-/-,0.287751678,0.241247834,0.099182682,0.756952842,0.046503844,0.188568996,-0.515705008
YGR104C,-/-,0.249328859,0.448180243,0.060967528,0.022629124,-0.198851384,0.188361331,0.425551118
YPL121C,-/-,0.354026846,0.044367418,0.165672631,0.462083261,0.309659428,0.188354215,-0.417715844
YER056C,-/-,0.188255034,0.1,,0.276040767,0.088255034,0.188255034,-0.176040767
YGR091W,-/-,0.406375839,0.40745234,0.218246079,0.2432199,-0.001076501,0.18812976,0.16423244
YAR044W,-/-,0.187751678,,,,0.187751678,0.187751678,0
YLR005W,-/-,0.299832215,0.685615251,0.112215595,0.360684056,-0.385783037,0.187616619,0.324931195
YFL018W-A,-/-,0.187416107,,,,0.187416107,0.187416107,0
YDL247W,-/-,0.323657718,0.071057192,0.136293351,0.243392641,0.252600526,0.187364367,-0.172335449
YPL228W,-/-,0.618288591,0.802772964,0.430969737,0.092934876,-0.184484373,0.187318853,0.709838087
YGR185C,-/-,0.744295302,0.636048527,0.557101833,0.291414752,0.108246775,0.187193469,0.344633775
YNL048W,-/-,0.959899329,0.967417678,0.772918047,0.130765244,-0.007518349,0.186981282,0.836652433
YOL028C,-/-,0.186241611,0.229636049,,0.460010364,-0.043394438,0.186241611,-0.230374316
YDR376W,-/-,0.901174497,0.919237435,0.715043075,0.94230437,-0.018062938,0.186131422,-0.023066935
YGL208W,-/-,0.56090604,0.628076256,0.375082836,0.76662636,-0.067170216,0.185823204,-0.138550104
YGL136C,-/-,0.718288591,0.779376083,0.532803181,0.486612541,-0.061087493,0.18548541,0.292763542
YER003C,-/-,0.923993289,0.801039861,0.738679037,0.776818103,0.122953427,0.185314252,0.024221758
YHR165C,-/-,0.185067114,0.625649913,,0.066850924,-0.440582799,0.185067114,0.558798989
YLR023C,-/-,0.604697987,0.651646447,0.419924895,0.847469338,-0.046948461,0.184773092,-0.195822891
YDL226C,-/-,0.850503356,0.921490468,0.666224873,0.951286923,-0.070987112,0.184278483,-0.029796456
YOR011W,-/-,0.183892617,0.217504333,,0.688892728,-0.033611715,0.183892617,-0.471388395
YAL029C,-/-,0.316275168,0.539688042,0.132538105,0.818276041,-0.223412874,0.183737063,-0.278587999
YBL085W,-/-,0.618959732,0.332582322,0.435387674,0.269994818,0.286377409,0.183572058,0.062587505
YBL052C,-/-,0.46442953,0.38457539,0.281201679,0.838659527,0.07985414,0.183227851,-0.454084137
YNL229C,-/-,0.832214765,0.976429809,0.648994919,0.386077043,-0.144215044,0.183219846,0.590352767
YJR004C,-/-,0.183053691,0.343500867,,0.6904474,-0.160447175,0.183053691,-0.346946534
YIL018W,-/-,0.811241611,0.067071057,0.628230616,0.401105545,0.744170554,0.183010994,-0.334034488
YNR011C,-/-,0.181879195,0.399133449,,0.257211954,-0.217254254,0.181879195,0.141921495
YLR226W,-/-,0.279362416,0.539514731,0.097636404,0.038175851,-0.260152315,0.181726012,0.501338881
YBR170C,-/-,0.363926174,0.735875217,0.182681688,0.867852824,-0.371949042,0.181244487,-0.131977608
YPL241C,-/-,0.770805369,0.386481802,0.589573669,0.693211263,0.384323567,0.1812317,-0.30672946
YLR035C-A,-/-,0.180704698,0.035355286,,0.281050268,0.145349412,0.180704698,-0.245694982
YFL003C,-/-,0.180536913,0.19220104,,0.210744515,-0.011664127,0.180536913,-0.018543476
YML028W,-/-,0.993791946,0.59237435,0.813563066,0.774572465,0.401417596,0.18022888,-0.182198115
YHR129C,-/-,0.675838926,0.654246101,0.495692512,0.839868717,0.021592826,0.180146415,-0.185622616
YNR013C,-/-,0.256040268,0.640901213,0.075988513,0.279322854,-0.384860945,0.180051755,0.361578359
YPL258C,-/-,0.180033557,0.495320624,,0.340473311,-0.315287067,0.180033557,0.154847312
YLL022C,-/-,0.694630872,0.414558059,0.51468964,0.120055277,0.280072814,0.179941233,0.294502782
YNL272C,-/-,0.518120805,0.683882149,0.338413961,0.24080152,-0.165761344,0.179706845,0.443080629
YDR259C,-/-,0.259395973,0.316464471,0.080185553,0.109863534,-0.057068498,0.17921042,0.206600937
YHR026W,-/-,0.82852349,0.526516464,0.64965761,0.795474175,0.302007025,0.17886588,-0.268957711
YDL174C,-/-,0.924328859,0.87694974,0.745526839,0.914147521,0.047379119,0.17880202,-0.037197781
YNR043W,-/-,0.643791946,0.727383016,0.465429644,0.899809984,-0.083591069,0.178362302,-0.172426969
YGL003C,-/-,0.178355705,0.531369151,,0.799447228,-0.353013446,0.178355705,-0.268078077
YDR164C,-/-,0.785738255,0.865684575,0.607466313,0.605458628,-0.07994632,0.178271942,0.260225947
YLR256W,-/-,0.178020134,0.590467938,,0.203316635,-0.412447803,0.178020134,0.387151303
YMR255W,-/-,0.804026846,0.526169844,0.626021648,0.254966315,0.277857002,0.178005198,0.271203529
YHL040C,-/-,0.320302013,0.120277296,0.142478463,0.05406806,0.200024717,0.177823551,0.066209236
YPL115C,-/-,0.730033557,0.857712305,0.552463,0.221799965,-0.127678748,0.177570557,0.63591234
YBR068C,-/-,0.240771812,0.214211438,0.063397393,0.752116082,0.026560374,0.177374419,-0.537904644
YGL021W,-/-,0.620134228,0.60779896,0.44333996,0.363275177,0.012335268,0.176794268,0.244523783
YCL003W,-/-,0.176677852,,,,0.176677852,0.176677852,0
YCR058C,-/-,0.176510067,,,,0.176510067,0.176510067,0
YLR039C,-/-,0.789261745,0.821143847,0.612767837,0.822594576,-0.031882103,0.176493908,-0.001450728
YBR253W,-/-,0.859228188,0.845407279,0.683454827,0.865952669,0.013820909,0.175773361,-0.02054539
YIL154C,-/-,0.17533557,0.437781629,,0.891691138,-0.262446059,0.17533557,-0.453909509
YHR191C,-/-,0.849496644,0.770190641,0.674177159,0.619450682,0.079306003,0.175319485,0.150739959
YCL062W,-/-,0.175167785,,,,0.175167785,0.175167785,0
YNL317W,-/-,0.708221477,0.929982669,0.533465871,0.196752462,-0.221761192,0.174755605,0.733230207
YDR037W,-/-,0.486912752,0.198786828,0.31256903,0.150975989,0.288125923,0.174343721,0.047810839
YPL137C,-/-,0.239932886,0.550259965,0.065827259,0.764380722,-0.310327079,0.174105627,-0.214120757
YMR177W,-/-,0.173993289,0.366031196,,0.792019347,-0.192037907,0.173993289,-0.425988151
YBL014C,-/-,0.173825503,0.318024263,,0.879771981,-0.14419876,0.173825503,-0.561747718
YGL254W,-/-,0.352684564,0.370363951,0.178926441,0.292969425,-0.017679388,0.173758122,0.077394527
YLR048W,-/-,0.173657718,0.130155979,,0.075660736,0.043501739,0.173657718,0.054495243
YGR270W,-/-,0.173322148,0.765857886,,0.703403006,-0.592535738,0.173322148,0.06245488
YCR075C,-/-,0.891107383,0.819930676,0.718577424,0.796165141,0.071176707,0.172529958,0.023765535
YLR309C,-/-,0.91057047,0.762911612,0.738237243,0.452409743,0.147658858,0.172333227,0.310501869
YNL309W,-/-,0.172315436,0.443154246,,0.008809812,-0.27083881,0.172315436,0.434344434
YEL027W,-/-,0.704194631,0.436048527,0.531919594,0.235619278,0.268146104,0.172275037,0.200429249
YOR031W,-/-,0.822818792,0.442461005,0.650982991,0.278113664,0.380357787,0.171835801,0.164347341
YHR204W,-/-,0.226174497,0.289081456,0.054340623,0.510796338,-0.062906959,0.171833874,-0.221714882
YMR175W,-/-,0.355872483,0.073310225,0.184227966,0.673346001,0.282562258,0.171644518,-0.600035776
YKL212W,-/-,0.479697987,0.597746967,0.308151093,0.958542063,-0.11804898,0.171546893,-0.360795095
YHR058C,-/-,0.506040268,0.672270364,0.334658714,0.118500605,-0.166230095,0.171381554,0.553769759
YOL045W,-/-,0.171308725,0.376083189,,0.270858525,-0.204774464,0.171308725,0.105224664
YPL147W,-/-,0.713087248,0.257192374,0.542080848,0.432026257,0.455894874,0.1710064,-0.174833882
YBR182C,-/-,0.170637584,0.085615251,,0.22732769,0.085022333,0.170637584,-0.141712439
YML043C,-/-,0.179362416,0.264471404,0.009277667,0.061668682,-0.085108988,0.170084749,0.202802722
YLR284C,-/-,0.340268456,0.472270364,0.170311465,0.30592503,-0.132001908,0.169956992,0.166345334
YOL038W,-/-,0.937248322,0.724090121,0.767395626,0.268267404,0.213158201,0.169852696,0.455822718
YDR162C,-/-,0.438087248,0.760311958,0.268389662,0.709621696,-0.32222471,0.169697586,0.050690262
YNL112W,-/-,0.169463087,0.132409012,,0.134220073,0.037054075,0.169463087,-0.00181106
YOL122C,-/-,0.958724832,0.979549393,0.789264414,0.752461565,-0.020824561,0.169460419,0.227087828
YOR233W,-/-,0.169127517,0.457538995,,0.173605113,-0.288411478,0.169127517,0.283933882
YOL143C,-/-,0.877013423,0.644367418,0.708637066,0.888581793,0.232646005,0.168376356,-0.244214375
YML088W,-/-,0.168288591,0.500866551,,0.614441182,-0.332577961,0.168288591,-0.11357463
YMR065W,-/-,0.168120805,0.364124783,,0.062186906,-0.196003978,0.168120805,0.301937877
YDR356W,-/-,0.750503356,0.29220104,0.58250497,0.753670755,0.458302316,0.167998386,-0.461469715
YLR210W,-/-,0.269966443,0.482149047,0.102496134,0.302642944,-0.212182604,0.167470309,0.179506103
YKL113C,-/-,0.594295302,0.413171577,0.426993594,0.163931594,0.181123725,0.167301708,0.249239983
YDR170W-A,-/-,0.167114094,0.035181976,,0.280186561,0.131932118,0.167114094,-0.245004585
YMR311C,-/-,0.905369128,0.727729636,0.73845814,0.071342201,0.177639491,0.166910987,0.656387435
YPR029C,-/-,0.738590604,0.952512998,0.571681025,0.698738988,-0.213922394,0.166909579,0.253774011
YJR077C,-/-,0.927181208,0.860138648,0.760326927,0.926412161,0.06704256,0.166854281,-0.066273513
YCR080W,-/-,0.166610738,,,,0.166610738,0.166610738,0
YMR116C,-/-,0.752013423,0.147660312,0.586260216,0.078770081,0.604353111,0.165753206,0.068890231
YGL151W,-/-,0.495302013,0.785268631,0.329578087,0.127655899,-0.289966617,0.165723926,0.657612732
YLR451W,-/-,0.165604027,0.403812825,,0.272240456,-0.238208798,0.165604027,0.131572369
YDL100C,-/-,0.936744966,0.884055459,0.771150873,0.874935222,0.052689507,0.165594094,0.009120237
YDR385W,-/-,0.885234899,0.075043328,0.719681909,0.452237001,0.810191572,0.165552991,-0.377193674
YDL024C,-/-,0.165436242,0.101733102,,0.591812057,0.063703139,0.165436242,-0.490078955
YNL047C,-/-,0.788087248,0.840554593,0.622929092,0.732250821,-0.052467344,0.165158156,0.108303772
YFL029C,-/-,0.805704698,0.480415945,0.641705324,0.42995336,0.325288753,0.163999374,0.050462585
YNL206C,-/-,0.557550336,0.696880416,0.393638171,0.100190016,-0.13933008,0.163912165,0.5966904
YFR024C,-/-,0.163590604,,,,0.163590604,0.163590604,0
YGR156W,-/-,0.163255034,0.626169844,,0.208498877,-0.46291481,0.163255034,0.417670967
YPR122W,-/-,0.163087248,0.399306759,,0.074797029,-0.236219511,0.163087248,0.32450973
YBL008W,-/-,0.372986577,0.441941075,0.210293793,0.865607186,-0.068954497,0.162692784,-0.423666112
YJR090C,-/-,0.162583893,0.876083189,,0.502332009,-0.713499296,0.162583893,0.37375118
YAL035W,-/-,0.648993289,0.314384749,0.486856638,0.77146312,0.33460854,0.162136651,-0.457078371
YNL221C,-/-,0.162080537,0.347487002,,0.203834859,-0.185406465,0.162080537,0.143652143
YCR083W,-/-,0.899161074,0.67660312,0.737353656,0.873553291,0.222557954,0.161807418,-0.196950171
YBR205W,-/-,0.891442953,0.807279029,0.73006406,0.876144412,0.084163924,0.161378893,-0.068865382
YLR401C,-/-,0.16090604,0.205719237,,0.371566765,-0.044813197,0.16090604,-0.165847527
YKL082C,-/-,0.160738255,0.16169844,0.000662691,0.174987044,-0.000960185,0.160075565,-0.013288604
YDL013W,-/-,0.159899329,0.340034662,,0.667300052,-0.180135333,0.159899329,-0.32726539
YGL001C,-/-,0.748993289,0.851819757,0.589131875,0.886163413,-0.102826469,0.159861413,-0.034343656
YDR178W,-/-,0.96761745,0.810918544,0.807819748,0.89065469,0.156698905,0.159797701,-0.079736146
YNL027W,-/-,0.660234899,0.817677643,0.500994036,0.399378131,-0.157442744,0.159240864,0.418299512
YLR312C-B,-/-,0.159060403,,,,0.159060403,0.159060403,0
YPL257W-A,-/-,0.158892617,,,,0.158892617,0.158892617,0
YGR003W,-/-,0.168791946,0.341941075,0.009940358,0.245811021,-0.173149128,0.158851588,0.096130054
YNL173C,-/-,0.895973154,0.753379549,0.737132759,0.748661254,0.142593605,0.158840395,0.004718295
YKL040C,-/-,0.89647651,0.861005199,0.73779545,0.287268958,0.035471311,0.158681061,0.573736241
YLR191W,-/-,0.949161074,0.891161179,0.790589795,0.503195716,0.057999895,0.158571279,0.387965462
YNL333W,-/-,0.833724832,0.800519931,0.675281643,0.262394196,0.033204902,0.158443189,0.538125735
YCR002C,-/-,0.918456376,0.900519931,0.76010603,0.73346001,0.017936445,0.158350345,0.16705992
YMR101C,-/-,0.158221477,0.084228769,,0.488167214,0.073992707,0.158221477,-0.403938444
YIL150C,-/-,0.157718121,0.148180243,,0.167731905,0.009537878,0.157718121,-0.019551663
YAR007C,-/-,0.776845638,0.902946274,0.619394743,0.084470548,-0.126100636,0.157450895,0.818475726
YKR076W,-/-,0.417449664,0.397227036,0.260437376,0.656244602,0.020222628,0.157012289,-0.259017565
YPR133C,-/-,0.815604027,0.752686308,0.65871438,0.181723959,0.062917718,0.156889646,0.570962349
YPL192C,-/-,0.156711409,0.072270364,,0.373985144,0.084441045,0.156711409,-0.30171478
YOR142W-A,-/-,0.156543624,,,,0.156543624,0.156543624,0
YOR132W,-/-,0.344295302,0.90779896,0.187762315,0.658835723,-0.563503658,0.156532987,0.248963237
YER070W,-/-,0.690604027,0.419757366,0.534128562,0.797547072,0.270846661,0.156475465,-0.377789706
YBR188C,-/-,0.82885906,0.513691508,0.672630881,0.887545345,0.315167553,0.156228179,-0.373853837
YDL093W,-/-,0.215100671,0.261005199,0.058979457,0.157712904,-0.045904528,0.156121215,0.103292296
YER151C,-/-,0.388758389,0.745407279,0.232825271,0.310243565,-0.35664889,0.155933119,0.435163714
YHR055C,-/-,0.308557047,0.062738302,0.152639717,0.424080152,0.245818745,0.15591733,-0.36134185
YGR167W,-/-,0.958389262,0.973830156,0.802518224,0.669200207,-0.015440894,0.155871038,0.304629949
YHR067W,-/-,0.88942953,0.43830156,0.73359841,0.844705476,0.45112797,0.155831121,-0.406403916
YCL032W,-/-,0.779697987,0.743154246,0.624033576,0.403523925,0.03654374,0.15566441,0.339630321
YOL147C,-/-,0.900503356,0.567417678,0.745085045,0.277249957,0.333085678,0.15541831,0.290167721
YJL093C,-/-,0.688926174,0.719584055,0.533686768,0.38573156,-0.030657881,0.155239406,0.333852496
YDR174W,-/-,0.859731544,0.830329289,0.704660923,0.507168768,0.029402254,0.15507062,0.323160521
YPL200W,-/-,0.583389262,0.06135182,0.428539872,0.486094317,0.522037442,0.15484939,-0.424742497
YKR053C,-/-,0.154697987,0.174350087,,0.343409915,-0.0196521,0.154697987,-0.169059829
YCR093W,-/-,0.740100671,0.46169844,0.585818423,0.049576784,0.278402231,0.154282248,0.412121657
