Gene,Original Label,Modern Label,Mito Localized,Confidence,Background Confidence,AG Rank,CellCompOutput Rank,ST Rank,SPELL Rank,MEFIT Rank,bioPIXIE Rank
YJL101C,-1,-1,-1,2.9855136798170516,2.721480260715397,1668,1632,3633,2378.0,4466,4230
YPR005C,-1,-1,-1,2.985279937258024,2.1334847622092776,1669,3983,1518,3512.0,3850,3571
YLR097C,-1,-1,-1,2.985204352054767,2.8641115141145663,1670,2616,1685,1128.0,2378,4245
YDL183C,0,-1,1,2.9827549611023088,2.5884998356196194,1671,302,5654,3120.0,3340,3659
YLR380W,-1,-1,1,2.9826727934226303,3.011518698569085,1672,3851,4102,1489.0,4686,5048
YOR320C,-1,-1,-1,2.9825940332012975,2.419400598553036,1673,3823,413,529.0,999,1126
YPL183C,-1,-1,-1,2.9818799673261758,1.9198656770361162,1674,4693,4511,3954.0,5180,3988
YDR414C,-1,-1,-1,2.9814915742256685,2.5557233157156034,1675,5287,1209,2965.0,3336,1912
YNL156C,-1,-1,-1,2.980399365018228,2.2016204363822514,1676,688,88,759.0,550,640
YMR100W,0,-1,-1,2.980227699625992,2.1934596562710076,1677,3365,3598,1703.0,3262,3373
YLR080W,0,0,-1,2.9794791975242645,2.3528402499957655,1678,953,522,3438.0,4670,4680
YGR121C,0,-1,-1,2.979323498146263,2.7526729589919867,1679,1016,1164,3149.0,5271,5458
YLR229C,-1,-1,-1,2.979022188814814,2.6389243238195323,1680,2347,599,1459.0,1583,4786
YIL133C,0,-1,-1,2.9779930598364617,2.4511389282755864,1681,3485,306,4699.0,4798,5737
YER066W,0,0,-1,2.9775478698893223,2.715337828799399,1682,160,4561,2100.0,1167,1354
YBR159W,-1,-1,-1,2.9774966882374474,2.8185331793791466,1683,4722,712,727.0,670,786
YMR063W,-1,-1,-1,2.9763777932364075,2.7970611681883493,1684,3832,3928,4740.0,428,554
YGR061C,0,0,-1,2.9759568750501395,2.7378619070626637,1685,1740,3375,4767.0,5701,4974
YMR209C,0,0,-1,2.975885543994561,2.7256831294405774,1686,607,4345,1878.0,3688,3399
YOL092W,0,-1,-1,2.9741853198962303,2.378199860026073,1687,951,4643,4305.0,5534,5332
YHL034C,0,0,-1,2.9736596133091493,3.2178574838452083,1688,965,1858,1052.0,1775,2892
YLR467W,-1,-1,-1,2.97329182271472,3.0918347653851668,1689,2745,3761,4833.0,5245,3888
YCR031C,-1,-1,-1,2.9730635040891387,2.6124953667109323,1690,3537,498,4741.0,4325,5428
YDR338C,0,0,-1,2.97292176620689,3.2092500123858363,1691,2695,6028,3201.0,2567,2238
YGL005C,0,0,1,2.971528038025616,2.563673707716579,1692,724,1333,1921.0,2730,4229
YNR019W,-1,-1,-1,2.9697239346311477,2.824894145587946,1693,5396,2313,4582.0,792,561
YNL101W,-1,-1,-1,2.96916147209927,2.524961071421828,1694,2317,2500,2954.0,4881,5050
YLR238W,-1,-1,-1,2.9689244993789465,2.2892887928241397,1695,1330,675,1350.0,3004,3922
YLR194C,0,0,-1,2.9681570308651044,2.982617108351844,1696,3327,3005,3986.0,2391,1269
YFL034C-A,-1,-1,-1,2.9666179742463337,2.857016505398155,1697,3016,1791,5493.0,3842,2161
YJR109C,0,0,-1,2.9665230334161996,2.9272435130643246,1698,3759,3410,4219.0,4150,2092
YGR066C,0,-1,-1,2.966137805027876,2.670731623304007,1699,141,4496,5509.0,3357,2259
YKR058W,0,0,-1,2.966082370923665,2.239412352997369,1700,1385,1716,4052.0,5670,5539
YMR275C,1,1,-1,2.9659650591006894,2.523394574840864,1701,2305,73,1373.0,111,250
YLR432W,0,0,-1,2.965677210046146,2.7507165344530846,1702,4379,249,4872.0,4697,3732
YBR023C,-1,-1,-1,2.965476920147856,3.037614187468592,1703,5307,3271,4081.0,243,61
YPR196W,0,-1,-1,2.9650142423050134,2.8075697440032688,1704,2631,5117,4927.0,4672,4201
YMR279C,0,-1,-1,2.9626081782186815,2.989687753615334,1705,344,4260,4819.0,4251,4064
YBR101C,-1,-1,-1,2.961395111537265,2.9136613268663627,1706,996,3903,3092.0,1008,859
YML013W,-1,-1,1,2.961372390835585,2.9070766096563276,1707,3183,1423,2553.0,1955,1614
YBR210W,-1,0,-1,2.961136740660239,2.65691267877289,1708,2217,2034,754.0,356,500
YCR106W,0,-1,-1,2.960759364916179,2.7140636261979045,1709,3273,3882,4787.0,5761,5642
YOL122C,-1,-1,-1,2.959989502222952,2.664865199893069,1710,744,379,118.0,671,1433
YDR055W,0,0,-1,2.9593055035896647,2.980355883096264,1711,4068,2688,3885.0,3068,1917
YMR033W,-1,-1,-1,2.959040920891448,2.348835143637706,1712,3250,1421,1797.0,3396,2085
YDR541C,0,0,-1,2.9587457690410273,2.7278705124578764,1713,1899,4284,3241.0,4179,3690
YKR030W,0,0,-1,2.958583652303961,2.5611812820756232,1714,1792,2112,995.0,2010,2690
YLR404W,0,-1,-1,2.9569968251723373,2.824333845766952,1715,1839,4651,1849.0,1635,3061
YKR017C,0,-1,-1,2.9565922739263066,2.4418364089953912,1716,451,5334,3523.0,3715,3258
YHR001W,-1,-1,-1,2.955851104623543,2.685955123724508,1717,1491,1481,222.0,815,1550
YOR202W,0,0,-1,2.955558203919205,2.7471369247469792,1718,1252,3900,3580.0,3662,3995
YPL244C,-1,-1,-1,2.955309214126207,2.574562111301764,1719,2930,1426,1493.0,1539,1713
YPL123C,0,-1,-1,2.955242880268725,2.4379989513640172,1720,1220,405,2737.0,5004,3714
YOR332W,-1,-1,-1,2.9551817578469923,2.7983030311959576,1721,1506,1260,881.0,1142,1203
YHR082C,-1,-1,-1,2.9550901141887653,2.810398645569811,1722,544,631,2918.0,4787,4117
YMR171C,-1,-1,-1,2.954375109272803,2.540126038107306,1723,1788,6091,2160.0,3985,4543
YIL023C,-1,-1,-1,2.9541429429354067,2.9080974423772092,1724,1626,1147,2209.0,1594,1757
YJR004C,-1,-1,-1,2.9530935487347447,2.6269296044886246,1725,3965,3186,3789.0,3086,1788
YBL089W,-1,-1,-1,2.9523384431878963,2.5742675408903137,1726,1290,1027,2059.0,1152,536
YMR290C,-1,-1,-1,2.952287711158484,2.26447874346008,1727,4998,392,4750.0,5787,5768
YBR029C,-1,-1,-1,2.9504376551482134,2.8663517128904945,1728,1346,2691,607.0,588,1143
YLL035W,-1,-1,-1,2.95036800000482,2.181690744741822,1729,4943,3054,4420.0,5326,4577
YDR003W,0,0,-1,2.9497544582888575,2.1722660234211744,1730,210,351,2280.0,3855,1879
YIR022W,0,0,-1,2.9491027713178872,2.8855153634251742,1731,2465,377,1066.0,1230,1522
YNL151C,-1,-1,-1,2.9489591791779697,1.8845048147529775,1732,4395,692,4370.0,5396,5028
YOR306C,-1,-1,-1,2.948439148907176,2.698115941440691,1733,5065,2152,4143.0,1902,1681
YHR079C-A,-1,-1,-1,2.9474106364978288,2.5821161761599605,1734,4363,4169,5589.0,3889,2971
YHR140W,0,0,-1,2.946868915222362,3.4451613148054436,1735,2373,5006,3774.0,3296,3784
YPL058C,-1,0,-1,2.9459402456790387,2.637421324604118,1736,3051,3442,4609.0,5316,4633
YER010C,0,0,-1,2.9456633197333284,2.9625341640291074,1737,208,5172,1231.0,1217,4422
YML054C,0,0,1,2.945305424892974,2.0982952620791746,1738,2891,5154,1065.0,1192,1283
YAL028W,0,-1,-1,2.945107103643303,2.4628846045940764,1739,2761,1450,4594.0,4246,4176
YGL178W,-1,-1,-1,2.9435201394343804,2.8794615953723626,1740,2010,3961,4586.0,4869,3188
YBR169C,-1,-1,-1,2.9426668263124136,1.4295711158043998,1741,1320,130,4069.0,4133,1791
YLR042C,0,0,-1,2.9420383527964176,3.0763325323686117,1742,5157,4303,4267.0,5586,5436
YPL159C,-1,-1,1,2.9415696977141375,2.5840877850643778,1744,1848,5002,2156.0,3813,1826
YOR307C,0,-1,-1,2.9413299426704107,2.616276011595727,1745,2284,2785,1778.0,4442,4803
YNL311C,-1,0,-1,2.9402579198965055,2.4414980038965206,1746,1547,3835,2728.0,4305,2986
YJR099W,-1,-1,-1,2.940035766157919,2.8587510899137185,1747,3025,1742,365.0,1180,4235
YJR159W,0,0,-1,2.9390558604887143,3.162857941601078,1748,2402,3553,3604.0,4153,4449
YDR089W,0,-1,-1,2.9388672348981846,2.885816321197412,1749,1996,2260,4313.0,3619,2964
YEL036C,-1,-1,-1,2.9379902623906107,2.9034491703231975,1750,2323,3473,1802.0,4029,4004
YOR115C,0,-1,-1,2.9374842078029038,2.4558561299461514,1751,3484,555,1883.0,2003,2067
YAR033W,0,0,-1,2.9371860069250637,2.747620636396748,1752,1277,3240,2392.0,2270,2230
YBR293W,-1,-1,-1,2.9367354781238615,2.6876664309521643,1753,2909,2784,2987.0,846,608
YGR229C,-1,-1,-1,2.9364711091725413,2.5013098380728915,1754,5102,2087,2201.0,285,151
YLR394W,-1,-1,-1,2.9350419951502436,2.3294403226633076,1755,2371,588,495.0,1514,3494
YDL089W,0,-1,-1,2.934260384140614,2.648654222778603,1756,147,5149,2204.0,3091,4030
YDR245W,0,-1,-1,2.933818188033061,2.640596917490429,1757,4131,460,1559.0,368,503
YGL167C,-1,-1,-1,2.9314443054804187,2.7202083282561027,1758,2731,3904,2812.0,4680,3303
YOR032C,-1,-1,-1,2.9303848845159224,2.5961491444640266,1759,2890,1739,4956.0,5635,5159
YAL036C,0,-1,-1,2.9297050595461966,2.2609731403346807,1760,1010,1083,4836.0,4480,2174
YBR143C,0,-1,-1,2.929567067030661,2.2021023569518445,1761,1199,1420,4182.0,605,717
YJL143W,1,1,1,2.9292337795396053,2.2214192522737712,1762,921,5135,742.0,488,680
YDR162C,-1,0,-1,2.9290702856050994,2.771798242585009,1763,1812,2590,1384.0,1980,1682
YIL039W,0,-1,-1,2.928993297015835,3.0758317180819543,1764,2953,2848,552.0,1450,1782
YDR085C,-1,-1,-1,2.928480787860776,2.4475212425965793,1765,1501,672,3102.0,1996,2698
YGR166W,0,0,-1,2.92796706153961,2.7749052837306043,1766,3064,3433,2610.0,333,689
YBR271W,0,0,-1,2.927156238855716,2.12996160306624,1767,4800,1036,4936.0,2169,1346
YIL171W,-1,-1,-1,2.9268006499923636,3.2643783030448263,1769,4967,5476,5250.0,4433,4185
YHR176W,-1,-1,-1,2.9252204746900206,2.720882613713895,1770,1223,2248,1992.0,2915,3519
YGL263W,0,-1,-1,2.924956482506084,2.9632740548273113,1771,273,5880,5428.0,3285,2604
YBL068W,0,0,-1,2.923142156647351,2.064205578543172,1772,5493,1613,3644.0,1694,1395
YMR041C,0,0,-1,2.9218047847469415,2.3533324211881053,1773,2881,781,3110.0,4496,2994
YML037C,0,0,-1,2.920639187811378,2.8020978473900753,1774,5012,5057,4619.0,3371,3543
YNL038W,-1,-1,-1,2.9196350978698558,2.4636927747631545,1775,1983,899,473.0,1361,4133
YKR102W,0,-1,-1,2.919526816529785,2.7749490392005316,1776,1853,3902,5109.0,3289,3379
YJL145W,-1,-1,-1,2.9176133689944614,2.588070906366492,1777,1543,1721,3655.0,3268,1876
YIR004W,-1,1,1,2.917364233982063,2.7130646856383076,1778,4026,1725,1246.0,1220,1591
YLR021W,0,-1,-1,2.916591210815007,2.675230581864116,1779,209,4423,1339.0,1321,1688
YPL175W,-1,-1,-1,2.91561645804765,2.453972704230559,1780,5083,3202,3624.0,4044,4171
YKL054C,-1,-1,-1,2.9155465143169472,2.6551087122291204,1781,1523,1068,1241.0,1655,1494
YNL326C,-1,-1,-1,2.914759681431833,2.610440063905296,1782,2993,3754,840.0,2338,4532
YPR112C,-1,-1,-1,2.9147507852378363,2.152832010135315,1783,3170,1744,4880.0,5729,5745
YHR033W,0,0,-1,2.9144048006413223,2.286840121063366,1784,1476,4319,4100.0,2437,1558
YNL115C,0,0,-1,2.913364404466695,1.8366291647723298,1785,915,5188,1067.0,1390,1261
YPL246C,0,0,-1,2.9131736692911137,2.65033008515767,1786,2730,5331,1595.0,3019,2063
YOL073C,0,0,-1,2.9126573080966573,2.8653171471075787,1787,53,5702,1468.0,3895,2972
YLR078C,0,0,-1,2.9120614095005446,2.3138748165678975,1788,3472,1937,723.0,1875,4666
YPL027W,-1,-1,-1,2.912045771311857,2.7881730286700344,1789,2861,3155,5422.0,4410,4077
YCL057W,0,0,1,2.9120439559578184,2.412862580110001,1790,1363,4905,320.0,1335,2215
YKL163W,0,0,-1,2.911932236330952,2.552456877425234,1791,1466,1677,4531.0,2040,1810
YLL064C,0,0,-1,2.9116612815571403,2.884131357066723,1792,593,4903,4841.0,4228,4062
YMR196W,0,0,-1,2.9112003638358885,2.6585737416913298,1793,30,4560,3597.0,3248,1853
YNL080C,-1,-1,-1,2.9107935332252595,2.5292958076789107,1794,2436,3865,2436.0,3805,1827
YOR316C,-1,-1,1,2.910242909621336,2.5851624548997254,1795,1056,1557,795.0,3570,5236
YKR093W,0,0,-1,2.909127476954175,2.5390047902598627,1796,1108,2559,2179.0,2546,1848
YBR128C,-1,0,-1,2.9082174831164815,2.4264409040415784,1797,1177,1666,4299.0,4116,4054
YMR020W,0,0,-1,2.907444086171196,2.566606045387815,1798,3033,2181,2428.0,1171,1317
YOL139C,-1,-1,-1,2.906280184577325,2.0837847397128195,1799,4770,265,3579.0,3310,5520
YPL147W,-1,-1,-1,2.90626979445269,2.4127770363592553,1800,1095,2035,4288.0,3338,3251
YJR116W,0,0,-1,2.9061240047037957,3.1747275797806966,1801,1035,5567,3268.0,1622,958
YML019W,-1,-1,-1,2.905663634131768,2.451325095677007,1802,3948,1214,2090.0,3433,4939
YHL033C,0,-1,-1,2.9048885049934157,2.2041496349254324,1803,2888,396,4590.0,5476,5729
YGL040C,-1,0,-1,2.904531822322371,2.098824342076227,1804,250,176,67.0,441,2005
YPL198W,0,-1,-1,2.904416012572135,1.9092000981498372,1805,891,185,4124.0,2903,3315
YFL030W,0,0,1,2.9033204976937728,2.6043060441615116,1806,63,808,2422.0,1379,1192
YLR100W,-1,-1,1,2.9032916524809993,2.713787516699066,1807,4638,3396,870.0,421,601
YKL207W,0,-1,-1,2.902922638965224,2.663593761915224,1808,1067,6093,1232.0,518,397
YKL178C,-1,-1,-1,2.9023772516471897,2.945100769698563,1809,2216,3718,5248.0,5246,4761
YOR349W,-1,-1,-1,2.9020504327769765,2.7352505272799443,1810,3825,3489,4429.0,1623,1188
YGR155W,0,-1,1,2.9012020974459047,2.621020280916337,1811,818,1016,3375.0,3280,2292
YNL325C,-1,-1,-1,2.8998857137418077,2.47019814368665,1812,3729,2984,1633.0,1037,1035
YOL111C,-1,-1,-1,2.8984229494176224,3.0305241830851757,1813,1496,721,1613.0,1272,1309
YML123C,-1,-1,-1,2.8976768631778076,2.95676320663373,1814,4747,2441,4561.0,5491,5114
YOR347C,0,0,1,2.897535988670623,2.231525579999096,1815,1174,1641,1845.0,3260,1709
YNL129W,0,0,-1,2.8973676392775096,2.6761251385108347,1816,1483,467,2587.0,2911,2044
YOR222W,0,-1,1,2.8968059854236192,3.0872372332000095,1817,2434,4927,3969.0,980,632
YGR266W,0,0,1,2.8964894855629186,3.100737253912895,1818,1300,5219,1490.0,602,578
YDR196C,0,0,1,2.895451344505042,2.250338210830913,1819,1239,474,596.0,856,1193
YIL011W,0,0,-1,2.8937131620631247,3.0438866640100084,1820,2694,5327,4337.0,4998,4382
YDL164C,-1,-1,1,2.8930723824633096,3.101387845586711,1821,4684,2653,3783.0,2489,1137
YNL048W,-1,-1,-1,2.8929712065679585,2.599074965417018,1822,4306,613,188.0,1088,5030
YFL042C,0,-1,1,2.8929466706906966,2.6343950212765783,1823,184,5725,3733.0,3730,2816
YNL127W,-1,-1,-1,2.8922734214160255,2.2161414116692333,1824,2278,794,1749.0,3628,1854
YGR105W,0,0,-1,2.891800654996298,2.4422640997762532,1825,1701,1112,2878.0,2414,2845
YNL146W,0,0,-1,2.891509179137424,3.2244445756317837,1826,3162,5522,4453.0,2473,2445
YGR172C,0,0,-1,2.8905715940598244,2.7069165198961334,1827,3748,2928,1193.0,1312,1515
YPL126W,-1,-1,-1,2.890355830599448,1.9685796696055113,1828,3201,510,4538.0,5775,5771
YFR014C,-1,-1,-1,2.8893163219808105,2.389309728053173,1829,458,823,975.0,3054,4833
YHR064C,-1,-1,-1,2.889238971079181,2.3546342600304335,1830,4488,1795,4032.0,4616,3623
YOL083W,0,0,-1,2.8856017801932947,2.257207860669207,1831,140,5133,3031.0,4763,3594
YMR122W-A,0,0,-1,2.8852301243536487,2.778221969980636,1832,4325,5715,5597.0,3548,2058
YMR297W,0,0,-1,2.8845161376688293,2.328123956598508,1833,919,941,2292.0,3159,1648
YBR216C,-1,-1,-1,2.8837446093916177,2.595091214796798,1834,2665,1799,1177.0,1287,1264
YGL171W,-1,-1,-1,2.883502811907294,1.7187129032111093,1835,4694,204,5020.0,5747,5718
YDR289C,-1,-1,-1,2.8830689086528594,2.4598871219000857,1836,2785,2604,1614.0,4531,4010
YCL038C,-1,-1,-1,2.8826936451260914,2.414151049565052,1837,3995,681,2558.0,3367,2954
YNL194C,-1,-1,-1,2.881742464612701,2.811041388844604,1838,864,2493,5146.0,4851,2077
YEL012W,-1,-1,-1,2.88151417650327,2.0754313804142153,1839,120,617,2537.0,3206,2254
YMR029C,-1,-1,-1,2.8813123753417034,2.462017017392649,1840,1306,271,183.0,809,2287
YOR019W,0,1,-1,2.881090705266256,2.073537067970553,1841,4153,5102,4112.0,4858,4205
YNR044W,-1,-1,-1,2.8806473238025596,2.442933492803095,1842,5269,4145,4650.0,5769,5643
YGL135W,0,-1,-1,2.8805037429946627,2.7403610727140415,1843,3208,2925,5384.0,3130,4509
YHR018C,0,0,-1,2.8804464898780435,2.9697158085210553,1844,3386,2099,3562.0,3128,1821
YDR212W,-1,-1,-1,2.880394292805723,2.4635957201206358,1845,4224,1121,1813.0,1937,1691
YFR042W,0,0,-1,2.879916177359884,2.666716360705223,1846,3385,5850,974.0,1500,3904
YGR254W,-1,-1,1,2.879763848410395,3.07023545146028,1847,1360,3705,3760.0,2538,1340
YMR071C,0,0,-1,2.8797498972651487,2.385848308719943,1848,2411,964,333.0,575,1547
YKL077W,0,0,-1,2.879376515656888,2.429637876966258,1849,4645,5921,518.0,1827,4985
YLR333C,0,-1,-1,2.8787958561303375,2.6982396608755175,1850,2408,1965,4729.0,4414,5474
YMR117C,-1,-1,-1,2.8787624721755525,2.8479360839686696,1851,5780,3638,5237.0,4870,4406
YBR077C,0,0,-1,2.8779965881369787,2.358610483173103,1852,1233,570,1405.0,956,976
YDL200C,-1,-1,-1,2.8779287425700777,2.456503342226334,1853,3952,2235,1816.0,3233,4793
YPR159W,0,0,-1,2.874686332698354,2.561926142607023,1854,2270,3668,3100.0,1806,1311
YKR097W,0,0,-1,2.8733364647912407,2.69375906451983,1855,1437,1399,4790.0,5137,3156
YGL186C,0,0,-1,2.8732809288772994,2.9333465386872617,1856,3421,3424,2370.0,5242,5537
YNR058W,0,0,1,2.8729694072090224,2.6216130847647263,1857,213,3381,4716.0,2506,1619
YLR352W,-1,-1,-1,2.8725905288122373,2.61604625568884,1858,1208,5662,1200.0,976,754
YHL027W,-1,-1,-1,2.8716969090530617,2.3361699555148285,1859,3518,2749,2619.0,3953,2850
YBR033W,0,-1,-1,2.871514971741659,2.887291239090885,1860,2162,5383,3364.0,930,687
YGL224C,0,0,-1,2.8714688215962423,2.629136384108935,1861,3503,3178,3195.0,4175,3748
YGR124W,0,0,-1,2.868770056142065,2.4531293863754002,1862,1203,2880,2720.0,4729,3016
YBR164C,0,-1,-1,2.868013338592952,2.8791085949592667,1863,4387,1534,703.0,536,970
YGR070W,-1,0,-1,2.8673046682766095,2.3112424756439123,1864,3532,1405,3309.0,4761,3433
YDR450W,-1,-1,1,2.8671259625764662,2.489355642176244,1865,3107,3394,5379.0,3963,5088
YER087C-B,-1,0,-1,2.864634745135279,3.106592419700608,1866,4513,3558,5609.0,4483,3974
YDR064W,-1,-1,-1,2.8638712895844507,2.2733204043198483,1867,2478,900,4262.0,3782,5581
YMR028W,0,-1,-1,2.863836887621594,2.26594217474148,1868,80,893,609.0,1496,4525
YNL012W,-1,-1,-1,2.863384569309161,2.715783316872582,1869,2521,641,4422.0,4028,3578
YBR154C,-1,-1,-1,2.8631698032339172,1.9640529072102813,1870,4580,414,3569.0,1178,1091
YGR285C,-1,-1,1,2.8631594107001126,2.3746335292319745,1871,1879,1487,3348.0,3267,4344
YER015W,-1,-1,1,2.8630271104281535,2.3432455478325047,1872,2005,4027,4577.0,5080,3838
YJL139C,-1,-1,-1,2.86206735045967,2.5143336867076895,1874,2051,3390,1437.0,2939,1676
YDR205W,-1,-1,-1,2.861975541550242,2.8478637793538435,1875,2139,1869,2273.0,4730,4557
YOR016C,0,0,-1,2.8609537744593476,3.1527767605653105,1876,3256,3438,1477.0,1599,3334
YLL042C,-1,1,-1,2.8607950932429937,2.795274106424141,1877,2477,2571,3180.0,1815,3064
YLR268W,0,0,-1,2.86053849770102,2.6462082494377883,1878,1958,5388,632.0,222,586
YCR012W,0,0,1,2.86032362532116,2.803091451258083,1879,2251,590,3647.0,2390,1486
YER140W,-1,-1,1,2.8599310046184563,2.3107640647786227,1880,4643,5836,3278.0,4311,4066
YCR028C,-1,-1,-1,2.859311892957744,2.8179343063444313,1881,5232,3675,4588.0,661,949
YHR171W,-1,1,1,2.8591260572750414,2.250752524212229,1882,1806,281,2120.0,1987,1416
YOL065C,-1,-1,-1,2.858934253632665,2.8282940756244312,1883,809,438,1469.0,3258,3783
YJR033C,-1,-1,-1,2.8583224061541928,2.710640543869148,1884,2527,1867,2572.0,4072,3043
YNL119W,-1,-1,-1,2.8571076472986956,2.165357619788077,1885,3569,272,3279.0,1608,1343
YMR034C,-1,-1,-1,2.8570650442988574,2.6739625880315367,1886,2518,4343,4148.0,3362,2363
YPL103C,-1,-1,1,2.856865665602113,2.725026794768576,1887,1159,4658,199.0,849,3901
YFR007W,0,0,-1,2.856608634758852,2.6451445413023302,1888,1498,5760,923.0,1131,3630
YLR037C,0,0,-1,2.856261436899979,2.781070907847353,1889,1197,5070,3527.0,4171,3689
YMR262W,0,0,-1,2.855123447310068,2.530129492871034,1890,516,4451,3113.0,4593,2996
YDR403W,-1,-1,-1,2.8545230705581024,2.591695885418281,1891,2506,3471,5224.0,5122,4568
YLR004C,0,0,-1,2.8543153712135587,2.5736364537794953,1892,4514,3361,4703.0,3862,3807
YBR204C,-1,-1,1,2.853925177972474,2.018932092421878,1893,1407,4817,849.0,782,721
YKL151C,0,0,-1,2.8529362421549727,1.4705985305033669,1895,94,5909,3435.0,4901,3458
YNL044W,0,0,-1,2.852486322561424,2.776794092384413,1896,3072,3133,2577.0,1080,4311
YGL004C,-1,-1,-1,2.852337712165481,2.189857396805536,1897,930,828,1235.0,3024,2595
YDR486C,0,-1,-1,2.8521140782597536,2.0136345306593553,1898,1078,227,691.0,1315,1524
YNL145W,-1,-1,-1,2.851772403824115,2.546638985261197,1899,4416,3214,4443.0,5352,5432
YGL136C,-1,-1,1,2.849578040267179,2.425907845179592,1900,2959,1082,1274.0,2115,2900
YEL061C,-1,-1,1,2.8482571061767503,2.657118657469704,1901,3767,2728,4428.0,780,817
YLR104W,0,-1,-1,2.8482451735142464,2.472845156203286,1902,469,6047,571.0,1187,1508
YPL095C,-1,-1,-1,2.84780841476903,2.7538843233021115,1903,1893,2993,2272.0,3029,2936
YKL152C,0,0,1,2.846744024289582,2.6325931452508446,1905,2437,3932,3157.0,1690,1466
YDR534C,-1,-1,-1,2.845752970365707,2.7838497462620997,1906,3228,1962,4438.0,5441,5150
YIL121W,0,-1,-1,2.8443997400606467,3.003626690232043,1907,1273,3622,4091.0,4953,2678
YLR084C,-1,-1,1,2.844301498400237,2.6106821592061173,1908,4525,2138,2872.0,5427,5588
YBL009W,-1,-1,-1,2.844203956469804,2.119936935355784,1909,2168,1907,2902.0,729,602
YPR151C,0,0,1,2.8431116253762183,2.0658124475044404,1910,5210,2700,4822.0,5527,5187
YBL076C,-1,-1,-1,2.8429912289013406,2.415106471841187,1911,3502,1904,4238.0,1079,945
YOR256C,-1,-1,-1,2.842826103646598,2.4787873545092465,1912,2214,3679,693.0,2239,4429
YLR237W,-1,-1,-1,2.8427270690570334,2.7436083089553205,1913,3989,3310,3942.0,5502,5113
YJR013W,-1,-1,-1,2.8411024450185054,2.562445990461644,1914,4736,2271,217.0,997,4420
YDL149W,-1,1,1,2.84085471606897,2.701147695903407,1915,1139,1522,3967.0,4543,3977
YLL040C,-1,1,1,2.8387181655375544,2.823155394706231,1916,479,671,2825.0,5554,5499
YBL091C-A,-1,-1,-1,2.8385853788809863,2.5353653073449243,1917,3993,4494,5576.0,1243,537
YKR059W,-1,-1,-1,2.8377191935649173,2.8142991443408243,1918,3587,1437,5301.0,4105,2867
YML068W,0,-1,-1,2.8369878146819727,2.4876775539079805,1919,484,821,2175.0,3800,3798
YNL339C,-1,-1,-1,2.8362160641811567,3.139857449836413,1920,2952,3552,4176.0,5196,4124
YCL051W,-1,-1,-1,2.8351566815626117,2.718627344955315,1921,883,719,2756.0,2962,3521
YLL056C,0,0,-1,2.835010906447194,2.6526191438681717,1922,181,2646,4617.0,4354,3698
YGR085C,-1,-1,-1,2.834546130395935,2.0211352078933227,1923,2397,817,4567.0,2573,5234
YMR325W,0,0,-1,2.8344608821911725,2.896648775514673,1924,246,6079,5103.0,5345,4901
YNR006W,0,-1,-1,2.8333702481792358,1.9734276355434155,1925,1779,3037,1567.0,5142,5454
YPL003W,-1,0,-1,2.8327897344520707,2.2651218474056036,1926,774,608,1897.0,4200,4741
YER052C,0,0,-1,2.8327402859301625,3.0339974279058612,1927,3616,3027,4323.0,4613,3176
YDL069C,0,1,1,2.8323645893328204,2.6801000854792676,1928,2142,4755,2682.0,1308,1501
YBR213W,-1,0,-1,2.8320742780398467,2.800933308885987,1929,1603,3719,4653.0,5350,4224
YLR165C,-1,-1,1,2.831975188708591,2.5545097768251663,1930,2458,1817,3207.0,3011,3359
YIR014W,0,0,-1,2.831548626819057,2.348156604602357,1931,820,4683,4702.0,795,560
